year,month,day,hour,Supplier
2016,9,14,6,60
2016,9,14,7,60
2016,9,14,8,60
2016,9,14,9,60
2016,9,14,10,60
2016,9,14,11,60
2016,9,14,12,60
2016,9,14,13,60
2016,9,14,14,60
2016,9,14,15,60
2016,9,14,16,60
2016,9,14,17,60
2016,9,14,18,60
2016,9,14,19,60
2016,9,14,20,60
2016,9,14,21,60
2016,9,14,22,60
2016,9,14,23,60
2016,9,14,24,60
2016,9,15,1,60
2016,9,15,2,60
2016,9,15,3,60
2016,9,15,4,60
2016,9,15,5,60
2016,9,15,6,60
2016,9,15,7,60
2016,9,15,8,60
2016,9,15,9,60
2016,9,15,10,60
2016,9,15,11,60
2016,9,15,12,60
2016,9,15,13,60
2016,9,15,14,60
2016,9,15,15,60
2016,9,15,16,60
2016,9,15,17,60
2016,9,15,18,60
2016,9,15,19,60
2016,9,15,20,60
2016,9,15,21,60
2016,9,15,22,60
2016,9,15,23,60
2016,9,15,24,60
2016,9,16,1,60
2016,9,16,2,60
2016,9,16,3,60
2016,9,16,4,60
2016,9,16,5,60
2016,9,16,6,60
2016,9,16,7,60
2016,9,16,8,60
2016,9,16,9,60
2016,9,16,10,60
2016,9,16,11,60
2016,9,16,12,60
2016,9,16,13,60
2016,9,16,14,60
2016,9,16,15,60
2016,9,16,16,60
2016,9,16,17,60
2016,9,16,18,60
2016,9,16,19,60
2016,9,16,20,60
2016,9,16,21,60
2016,9,16,22,60
2016,9,16,23,60
2016,9,16,24,60
2016,9,17,1,60
2016,9,17,2,60
2016,9,17,3,60
2016,9,17,4,60
2016,9,17,5,60
2016,9,17,6,60
2016,9,17,7,60
2016,9,17,8,60
2016,9,17,9,60
2016,9,17,10,60
2016,9,17,11,60
2016,9,17,12,60
2016,9,17,13,60
2016,9,17,14,60
2016,9,17,15,60
2016,9,17,16,60
2016,9,17,17,60
2016,9,17,18,60
2016,9,17,19,60
2016,9,17,20,60
2016,9,17,21,60
2016,9,17,22,60
2016,9,17,23,60
2016,9,17,24,60
2016,9,18,1,60
2016,9,18,2,60
2016,9,18,3,60
2016,9,18,4,60
2016,9,18,5,60
2016,9,18,6,60
2016,9,18,7,60
2016,9,18,8,60
2016,9,18,9,60
2016,9,18,10,60
2016,9,18,11,60
2016,9,18,12,60
2016,9,18,13,60
2016,9,18,14,60
2016,9,18,15,60
2016,9,18,16,60
2016,9,18,17,60
2016,9,18,18,60
2016,9,18,19,60
2016,9,18,20,60
2016,9,18,21,60
2016,9,18,22,60
2016,9,18,23,60
2016,9,18,24,60
2016,9,19,1,60
2016,9,19,2,60
2016,9,19,3,60
2016,9,19,4,60
2016,9,19,5,60
2016,9,19,6,60
2016,9,19,7,60
2016,9,19,8,60
2016,9,19,9,60
2016,9,19,10,60
2016,9,19,11,60
2016,9,19,12,60
2016,9,19,13,60
2016,9,19,14,60
2016,9,19,15,60
2016,9,19,16,60
2016,9,19,17,60
2016,9,19,18,60
2016,9,19,19,60
2016,9,19,20,60
2016,9,19,21,60
2016,9,19,22,60
2016,9,19,23,60
2016,9,19,24,60
2016,9,20,1,60
2016,9,20,2,60
2016,9,20,3,60
2016,9,20,4,60
2016,9,20,5,60
2016,9,20,6,60
2016,9,20,7,60
2016,9,20,8,60
2016,9,20,9,60
2016,9,20,10,60
2016,9,20,11,60
2016,9,20,12,60
2016,9,20,13,60
2016,9,20,14,60
2016,9,20,15,60
2016,9,20,16,60
2016,9,20,17,60
2016,9,20,18,60
2016,9,20,19,60
2016,9,20,20,60
2016,9,20,21,60
2016,9,20,22,60
2016,9,20,23,60
2016,9,20,24,60
2016,9,21,1,60
2016,9,21,2,60
2016,9,21,3,60
2016,9,21,4,60
2016,9,21,5,60
2016,9,21,6,60
2016,9,21,7,60
2016,9,21,8,60
2016,9,21,9,60
2016,9,21,10,60
2016,9,21,11,60
2016,9,21,12,60
2016,9,21,13,60
2016,9,21,14,60
2016,9,21,15,60
2016,9,21,16,60
2016,9,21,17,60
2016,9,21,18,60
2016,9,21,19,60
2016,9,21,20,60
2016,9,21,21,60
2016,9,21,22,60
2016,9,21,23,60
2016,9,21,24,60
2016,9,22,1,60
2016,9,22,2,60
2016,9,22,3,60
2016,9,22,4,60
2016,9,22,5,60
2016,9,22,6,60
2016,9,22,7,60
2016,9,22,8,60
2016,9,22,9,60
2016,9,22,10,60
2016,9,22,11,60
2016,9,22,12,60
2016,9,22,13,60
2016,9,22,14,60
2016,9,22,15,60
2016,9,22,16,60
2016,9,22,17,60
2016,9,22,18,60
2016,9,22,19,60
2016,9,22,20,60
2016,9,22,21,60
2016,9,22,22,60
2016,9,22,23,60
2016,9,22,24,60
2016,9,23,1,60
2016,9,23,2,60
2016,9,23,3,60
2016,9,23,4,60
2016,9,23,5,60
2016,9,23,6,60
2016,9,23,7,60
2016,9,23,8,60
2016,9,23,9,60
2016,9,23,10,60
2016,9,23,11,60
2016,9,23,12,60
2016,9,23,13,60
2016,9,23,14,60
2016,9,23,15,60
2016,9,23,16,60
2016,9,23,17,60
2016,9,23,18,60
2016,9,23,19,60
2016,9,23,20,60
2016,9,23,21,60
2016,9,23,22,60
2016,9,23,23,60
2016,9,23,24,60
2016,9,24,1,60
2016,9,24,2,60
2016,9,24,3,60
2016,9,24,4,60
2016,9,24,5,60
2016,9,24,6,60
2016,9,24,7,60
2016,9,24,8,60
2016,9,24,9,60
2016,9,24,10,60
2016,9,24,11,60
2016,9,24,12,60
2016,9,24,13,60
2016,9,24,14,60
2016,9,24,15,60
2016,9,24,16,60
2016,9,24,17,60
2016,9,24,18,60
2016,9,24,19,60
2016,9,24,20,60
2016,9,24,21,60
2016,9,24,22,60
2016,9,24,23,60
2016,9,24,24,60
2016,9,25,1,60
2016,9,25,2,60
2016,9,25,3,60
2016,9,25,4,60
2016,9,25,5,60
2016,9,25,6,60
2016,9,25,7,60
2016,9,25,8,60
2016,9,25,9,60
2016,9,25,10,60
2016,9,25,11,60
2016,9,25,12,60
2016,9,25,13,60
2016,9,25,14,60
2016,9,25,15,60
2016,9,25,16,60
2016,9,25,17,60
2016,9,25,18,60
2016,9,25,19,60
2016,9,25,20,60
2016,9,25,21,60
2016,9,25,22,60
2016,9,25,23,60
2016,9,25,24,60
2016,9,26,1,60
2016,9,26,2,60
2016,9,26,3,60
2016,9,26,4,60
2016,9,26,5,60
2016,9,26,6,60
2016,9,26,7,60
2016,9,26,8,60
2016,9,26,9,60
2016,9,26,10,60
2016,9,26,11,60
2016,9,26,12,60
2016,9,26,13,60
2016,9,26,14,60
2016,9,26,15,60
2016,9,26,16,60
2016,9,26,17,60
2016,9,26,18,60
2016,9,26,19,60
2016,9,26,20,60
2016,9,26,21,60
2016,9,26,22,60
2016,9,26,23,60
2016,9,26,24,60
2016,9,27,1,60
2016,9,27,2,60
2016,9,27,3,60
2016,9,27,4,60
2016,9,27,5,60
2016,9,27,6,60
2016,9,27,7,60
2016,9,27,8,60
2016,9,27,9,60
2016,9,27,10,60
2016,9,27,11,60
2016,9,27,12,60
2016,9,27,13,60
2016,9,27,14,60
2016,9,27,15,60
2016,9,27,16,60
2016,9,27,17,60
2016,9,27,18,60
2016,9,27,19,60
2016,9,27,20,60
2016,9,27,21,60
2016,9,27,22,60
2016,9,27,23,60
2016,9,27,24,60
2016,9,28,1,60
2016,9,28,2,60
2016,9,28,3,60
2016,9,28,4,60
2016,9,28,5,60
2016,9,28,6,60
2016,9,28,7,60
2016,9,28,8,60
2016,9,28,9,60
2016,9,28,10,60
2016,9,28,11,60
2016,9,28,12,60
2016,9,28,13,60
2016,9,28,14,60
2016,9,28,15,60
2016,9,28,16,60
2016,9,28,17,60
2016,9,28,18,60
2016,9,28,19,60
2016,9,28,20,60
2016,9,28,21,60
2016,9,28,22,60
2016,9,28,23,60
2016,9,28,24,60
2016,9,29,1,60
2016,9,29,2,60
2016,9,29,3,60
2016,9,29,4,60
2016,9,29,5,60
2016,9,29,6,60
2016,9,29,7,60
2016,9,29,8,60
2016,9,29,9,60
2016,9,29,10,60
2016,9,29,11,60
2016,9,29,12,60
2016,9,29,13,60
2016,9,29,14,60
2016,9,29,15,60
2016,9,29,16,60
2016,9,29,17,60
2016,9,29,18,60
2016,9,29,19,60
2016,9,29,20,60
2016,9,29,21,60
2016,9,29,22,60
2016,9,29,23,60
2016,9,29,24,60
2016,9,30,1,60
2016,9,30,2,60
2016,9,30,3,60
2016,9,30,4,60
2016,9,30,5,60
2016,9,30,6,60
2016,9,30,7,60
2016,9,30,8,60
2016,9,30,9,60
2016,9,30,10,60
2016,9,30,11,60
2016,9,30,12,60
2016,9,30,13,60
2016,9,30,14,60
2016,9,30,15,60
2016,9,30,16,60
2016,9,30,17,60
2016,9,30,18,60
2016,9,30,19,60
2016,9,30,20,60
2016,9,30,21,60
2016,9,30,22,60
2016,9,30,23,60
2016,9,30,24,60
2016,10,1,1,60
2016,10,1,2,60
2016,10,1,3,60
2016,10,1,4,60
2016,10,1,5,60
2016,10,1,6,60
2016,10,1,7,60
2016,10,1,8,60
2016,10,1,9,60
2016,10,1,10,60
2016,10,1,11,60
2016,10,1,12,60
2016,10,1,13,60
2016,10,1,14,60
2016,10,1,15,60
2016,10,1,16,60
2016,10,1,17,60
2016,10,1,18,60
2016,10,1,19,60
2016,10,1,20,60
2016,10,1,21,60
2016,10,1,22,60
2016,10,1,23,60
2016,10,1,24,60
2016,10,2,1,60
2016,10,2,2,60
2016,10,2,3,60
2016,10,2,4,60
2016,10,2,5,60
2016,10,2,6,60
2016,10,2,7,60
2016,10,2,8,60
2016,10,2,9,60
2016,10,2,10,60
2016,10,2,11,60
2016,10,2,12,60
2016,10,2,13,60
2016,10,2,14,60
2016,10,2,15,60
2016,10,2,16,60
2016,10,2,17,60
2016,10,2,18,60
2016,10,2,19,60
2016,10,2,20,60
2016,10,2,21,60
2016,10,2,22,60
2016,10,2,23,60
2016,10,2,24,60
2016,10,3,1,60
2016,10,3,2,60
2016,10,3,3,60
2016,10,3,4,60
2016,10,3,5,60
2016,10,3,6,60
2016,10,3,7,60
2016,10,3,8,60
2016,10,3,9,60
2016,10,3,10,60
2016,10,3,11,60
2016,10,3,12,60
2016,10,3,13,60
2016,10,3,14,60
2016,10,3,15,60
2016,10,3,16,60
2016,10,3,17,60
2016,10,3,18,60
2016,10,3,19,60
2016,10,3,20,60
2016,10,3,21,60
2016,10,3,22,60
2016,10,3,23,60
2016,10,3,24,60
2016,10,4,1,60
2016,10,4,2,60
2016,10,4,3,60
2016,10,4,4,60
2016,10,4,5,60
2016,10,4,6,60
2016,10,4,7,60
2016,10,4,8,60
2016,10,4,9,60
2016,10,4,10,60
2016,10,4,11,60
2016,10,4,12,60
2016,10,4,13,60
2016,10,4,14,60
2016,10,4,15,60
2016,10,4,16,60
2016,10,4,17,60
2016,10,4,18,60
2016,10,4,19,60
2016,10,4,20,60
2016,10,4,21,60
2016,10,4,22,60
2016,10,4,23,60
2016,10,4,24,60
2016,10,5,1,60
2016,10,5,2,60
2016,10,5,3,60
2016,10,5,4,60
2016,10,5,5,60
2016,10,5,6,60
2016,10,5,7,60
2016,10,5,8,60
2016,10,5,9,60
2016,10,5,10,60
2016,10,5,11,60
2016,10,5,12,60
2016,10,5,13,60
2016,10,5,14,60
2016,10,5,15,60
2016,10,5,16,60
2016,10,5,17,60
2016,10,5,18,60
2016,10,5,19,60
2016,10,5,20,60
2016,10,5,21,60
2016,10,5,22,60
2016,10,5,23,60
2016,10,5,24,60
2016,10,6,1,60
2016,10,6,2,60
2016,10,6,3,60
2016,10,6,4,60
2016,10,6,5,60
2016,10,6,6,60
2016,10,6,7,60
2016,10,6,8,60
2016,10,6,9,60
2016,10,6,10,60
2016,10,6,11,60
2016,10,6,12,60
2016,10,6,13,60
2016,10,6,14,60
2016,10,6,15,60
2016,10,6,16,60
2016,10,6,17,60
2016,10,6,18,60
2016,10,6,19,60
2016,10,6,20,60
2016,10,6,21,60
2016,10,6,22,60
2016,10,6,23,60
2016,10,6,24,60
2016,10,7,1,60
2016,10,7,2,60
2016,10,7,3,60
2016,10,7,4,60
2016,10,7,5,60
2016,10,7,6,60
2016,10,7,7,60
2016,10,7,8,60
2016,10,7,9,60
2016,10,7,10,60
2016,10,7,11,60
2016,10,7,12,60
2016,10,7,13,60
2016,10,7,14,60
2016,10,7,15,60
2016,10,7,16,60
2016,10,7,17,60
2016,10,7,18,60
2016,10,7,19,60
2016,10,7,20,60
2016,10,7,21,60
2016,10,7,22,60
2016,10,7,23,60
2016,10,7,24,60
2016,10,8,1,60
2016,10,8,2,60
2016,10,8,3,60
2016,10,8,4,60
2016,10,8,5,60
2016,10,8,6,60
2016,10,8,7,60
2016,10,8,8,60
2016,10,8,9,60
2016,10,8,10,60
2016,10,8,11,60
2016,10,8,12,60
2016,10,8,13,60
2016,10,8,14,60
2016,10,8,15,60
2016,10,8,16,60
2016,10,8,17,60
2016,10,8,18,60
2016,10,8,19,60
2016,10,8,20,60
2016,10,8,21,60
2016,10,8,22,60
2016,10,8,23,60
2016,10,8,24,60
2016,10,9,1,60
2016,10,9,2,60
2016,10,9,3,60
2016,10,9,4,60
2016,10,9,5,60
2016,10,9,6,60
2016,10,9,7,60
2016,10,9,8,60
2016,10,9,9,60
2016,10,9,10,60
2016,10,9,11,60
2016,10,9,12,60
2016,10,9,13,60
2016,10,9,14,60
2016,10,9,15,60
2016,10,9,16,60
2016,10,9,17,60
2016,10,9,18,60
2016,10,9,19,60
2016,10,9,20,60
2016,10,9,21,60
2016,10,9,22,60
2016,10,9,23,60
2016,10,9,24,60
2016,10,10,1,60
2016,10,10,2,60
2016,10,10,3,60
2016,10,10,4,60
2016,10,10,5,60
2016,10,10,6,60
2016,10,10,7,60
2016,10,10,8,60
2016,10,10,9,60
2016,10,10,10,60
2016,10,10,11,60
2016,10,10,12,60
2016,10,10,13,60
2016,10,10,14,60
2016,10,10,15,60
2016,10,10,16,60
2016,10,10,17,60
2016,10,10,18,60
2016,10,10,19,60
2016,10,10,20,60
2016,10,10,21,60
2016,10,10,22,60
2016,10,10,23,60
2016,10,10,24,60
2016,10,11,1,60
2016,10,11,2,60
2016,10,11,3,60
2016,10,11,4,60
2016,10,11,5,60
2016,10,11,6,60
2016,10,11,7,60
2016,10,11,8,60
2016,10,11,9,60
2016,10,11,10,60
2016,10,11,11,60
2016,10,11,12,60
2016,10,11,13,60
2016,10,11,14,60
2016,10,11,15,60
2016,10,11,16,60
2016,10,11,17,60
2016,10,11,18,60
2016,10,11,19,60
2016,10,11,20,60
2016,10,11,21,60
2016,10,11,22,60
2016,10,11,23,60
2016,10,11,24,60
2016,10,12,1,60
2016,10,12,2,60
2016,10,12,3,60
2016,10,12,4,60
2016,10,12,5,60
2016,10,12,6,60
2016,10,12,7,60
2016,10,12,8,60
2016,10,12,9,60
2016,10,12,10,60
2016,10,12,11,60
2016,10,12,12,60
2016,10,12,13,60
2016,10,12,14,60
2016,10,12,15,60
2016,10,12,16,60
2016,10,12,17,60
2016,10,12,18,60
2016,10,12,19,60
2016,10,12,20,60
2016,10,12,21,60
2016,10,12,22,60
2016,10,12,23,60
2016,10,12,24,60
2016,10,13,1,60
2016,10,13,2,60
2016,10,13,3,60
2016,10,13,4,60
2016,10,13,5,60
2016,10,13,6,60
2016,10,13,7,60
2016,10,13,8,60
2016,10,13,9,60
2016,10,13,10,60
2016,10,13,11,60
2016,10,13,12,60
2016,10,13,13,60
2016,10,13,14,60
2016,10,13,15,60
2016,10,13,16,60
2016,10,13,17,60
2016,10,13,18,60
2016,10,13,19,60
2016,10,13,20,60
2016,10,13,21,60
2016,10,13,22,60
2016,10,13,23,60
2016,10,13,24,60
2016,10,14,1,60
2016,10,14,2,60
2016,10,14,3,60
2016,10,14,4,60
2016,10,14,5,60
2016,10,14,6,60
2016,10,14,7,60
2016,10,14,8,60
2016,10,14,9,60
2016,10,14,10,60
2016,10,14,11,60
2016,10,14,12,60
2016,10,14,13,60
2016,10,14,14,60
2016,10,14,15,60
2016,10,14,16,60
2016,10,14,17,60
2016,10,14,18,60
2016,10,14,19,60
2016,10,14,20,60
2016,10,14,21,60
2016,10,14,22,60
2016,10,14,23,60
2016,10,14,24,60
2016,10,15,1,60
2016,10,15,2,60
2016,10,15,3,60
2016,10,15,4,60
2016,10,15,5,60
2016,10,15,6,60
2016,10,15,7,60
2016,10,15,8,60
2016,10,15,9,60
2016,10,15,10,60
2016,10,15,11,60
2016,10,15,12,60
2016,10,15,13,60
2016,10,15,14,60
2016,10,15,15,60
2016,10,15,16,60
2016,10,15,17,60
2016,10,15,18,60
2016,10,15,19,60
2016,10,15,20,60
2016,10,15,21,60
2016,10,15,22,60
2016,10,15,23,60
2016,10,15,24,60
2016,10,16,1,60
2016,10,16,2,60
2016,10,16,3,60
2016,10,16,4,60
2016,10,16,5,60
2016,10,16,6,60
2016,10,16,7,60
2016,10,16,8,60
2016,10,16,9,60
2016,10,16,10,60
2016,10,16,11,60
2016,10,16,12,60
2016,10,16,13,60
2016,10,16,14,60
2016,10,16,15,60
2016,10,16,16,60
2016,10,16,17,60
2016,10,16,18,60
2016,10,16,19,60
2016,10,16,20,60
2016,10,16,21,60
2016,10,16,22,60
2016,10,16,23,60
2016,10,16,24,60
2016,10,17,1,58.94
2016,10,17,2,58.94
2016,10,17,3,58.94
2016,10,17,4,58.94
2016,10,17,5,58.94
2016,10,17,6,58.94
2016,10,17,7,58.94
2016,10,17,8,58.94
2016,10,17,9,58.94
2016,10,17,10,58.94
2016,10,17,11,58.94
2016,10,17,12,58.94
2016,10,17,13,58.94
2016,10,17,14,58.94
2016,10,17,15,58.94
2016,10,17,16,58.94
2016,10,17,17,58.94
2016,10,17,18,58.94
2016,10,17,19,58.94
2016,10,17,20,58.94
2016,10,17,21,58.94
2016,10,17,22,58.94
2016,10,17,23,58.94
2016,10,17,24,58.94
2016,10,18,1,57.57
2016,10,18,2,57.57
2016,10,18,3,57.57
2016,10,18,4,57.57
2016,10,18,5,57.57
2016,10,18,6,57.57
2016,10,18,7,57.57
2016,10,18,8,57.57
2016,10,18,9,57.57
2016,10,18,10,57.57
2016,10,18,11,57.57
2016,10,18,12,57.57
2016,10,18,13,57.57
2016,10,18,14,57.57
2016,10,18,15,57.57
2016,10,18,16,57.57
2016,10,18,17,57.57
2016,10,18,18,57.57
2016,10,18,19,57.57
2016,10,18,20,57.57
2016,10,18,21,57.57
2016,10,18,22,57.57
2016,10,18,23,57.57
2016,10,18,24,57.57
2016,10,19,1,58.63
2016,10,19,2,58.63
2016,10,19,3,58.63
2016,10,19,4,58.63
2016,10,19,5,58.63
2016,10,19,6,58.63
2016,10,19,7,58.63
2016,10,19,8,58.63
2016,10,19,9,58.63
2016,10,19,10,58.63
2016,10,19,11,58.63
2016,10,19,12,58.63
2016,10,19,13,58.63
2016,10,19,14,58.63
2016,10,19,15,58.63
2016,10,19,16,58.63
2016,10,19,17,58.63
2016,10,19,18,58.63
2016,10,19,19,58.63
2016,10,19,20,58.63
2016,10,19,21,58.63
2016,10,19,22,58.63
2016,10,19,23,58.63
2016,10,19,24,58.63
2016,10,20,1,60
2016,10,20,2,60
2016,10,20,3,60
2016,10,20,4,60
2016,10,20,5,60
2016,10,20,6,60
2016,10,20,7,60
2016,10,20,8,60
2016,10,20,9,60
2016,10,20,10,60
2016,10,20,11,60
2016,10,20,12,60
2016,10,20,13,60
2016,10,20,14,60
2016,10,20,15,60
2016,10,20,16,60
2016,10,20,17,60
2016,10,20,18,60
2016,10,20,19,60
2016,10,20,20,60
2016,10,20,21,60
2016,10,20,22,60
2016,10,20,23,60
2016,10,20,24,60
2016,10,21,1,60
2016,10,21,2,60
2016,10,21,3,60
2016,10,21,4,60
2016,10,21,5,60
2016,10,21,6,60
2016,10,21,7,60
2016,10,21,8,60
2016,10,21,9,60
2016,10,21,10,60
2016,10,21,11,60
2016,10,21,12,60
2016,10,21,13,60
2016,10,21,14,60
2016,10,21,15,60
2016,10,21,16,60
2016,10,21,17,60
2016,10,21,18,60
2016,10,21,19,60
2016,10,21,20,60
2016,10,21,21,60
2016,10,21,22,60
2016,10,21,23,60
2016,10,21,24,60
2016,10,22,1,60
2016,10,22,2,60
2016,10,22,3,60
2016,10,22,4,60
2016,10,22,5,60
2016,10,22,6,60
2016,10,22,7,60
2016,10,22,8,60
2016,10,22,9,60
2016,10,22,10,60
2016,10,22,11,60
2016,10,22,12,60
2016,10,22,13,60
2016,10,22,14,60
2016,10,22,15,60
2016,10,22,16,60
2016,10,22,17,60
2016,10,22,18,60
2016,10,22,19,60
2016,10,22,20,60
2016,10,22,21,60
2016,10,22,22,60
2016,10,22,23,60
2016,10,22,24,60
2016,10,23,1,58.12
2016,10,23,2,58.12
2016,10,23,3,58.12
2016,10,23,4,58.12
2016,10,23,5,58.12
2016,10,23,6,58.12
2016,10,23,7,58.12
2016,10,23,8,58.12
2016,10,23,9,58.12
2016,10,23,10,58.12
2016,10,23,11,58.12
2016,10,23,12,58.12
2016,10,23,13,58.12
2016,10,23,14,58.12
2016,10,23,15,58.12
2016,10,23,16,58.12
2016,10,23,17,58.12
2016,10,23,18,58.12
2016,10,23,19,58.12
2016,10,23,20,58.12
2016,10,23,21,58.12
2016,10,23,22,58.12
2016,10,23,23,58.12
2016,10,23,24,58.12
2016,10,24,1,53.96
2016,10,24,2,53.96
2016,10,24,3,53.96
2016,10,24,4,53.96
2016,10,24,5,53.96
2016,10,24,6,53.96
2016,10,24,7,53.96
2016,10,24,8,53.96
2016,10,24,9,53.96
2016,10,24,10,53.96
2016,10,24,11,53.96
2016,10,24,12,53.96
2016,10,24,13,53.96
2016,10,24,14,53.96
2016,10,24,15,53.96
2016,10,24,16,53.96
2016,10,24,17,53.96
2016,10,24,18,53.96
2016,10,24,19,53.96
2016,10,24,20,53.96
2016,10,24,21,53.96
2016,10,24,22,53.96
2016,10,24,23,53.96
2016,10,24,24,53.96
2016,10,25,1,48.73
2016,10,25,2,48.73
2016,10,25,3,48.73
2016,10,25,4,48.73
2016,10,25,5,48.73
2016,10,25,6,48.73
2016,10,25,7,48.73
2016,10,25,8,48.73
2016,10,25,9,48.73
2016,10,25,10,48.73
2016,10,25,11,48.73
2016,10,25,12,48.73
2016,10,25,13,48.73
2016,10,25,14,48.73
2016,10,25,15,48.73
2016,10,25,16,48.73
2016,10,25,17,48.73
2016,10,25,18,48.73
2016,10,25,19,48.73
2016,10,25,20,48.73
2016,10,25,21,48.73
2016,10,25,22,48.73
2016,10,25,23,48.73
2016,10,25,24,48.73
2016,10,26,1,41.94
2016,10,26,2,41.94
2016,10,26,3,41.94
2016,10,26,4,41.94
2016,10,26,5,41.94
2016,10,26,6,41.94
2016,10,26,7,41.94
2016,10,26,8,41.94
2016,10,26,9,41.94
2016,10,26,10,41.94
2016,10,26,11,41.94
2016,10,26,12,41.94
2016,10,26,13,41.94
2016,10,26,14,41.94
2016,10,26,15,41.94
2016,10,26,16,41.94
2016,10,26,17,41.94
2016,10,26,18,41.94
2016,10,26,19,41.94
2016,10,26,20,41.94
2016,10,26,21,41.94
2016,10,26,22,41.94
2016,10,26,23,41.94
2016,10,26,24,41.94
2016,10,27,1,33.32
2016,10,27,2,33.32
2016,10,27,3,33.32
2016,10,27,4,33.32
2016,10,27,5,33.32
2016,10,27,6,33.32
2016,10,27,7,33.32
2016,10,27,8,33.32
2016,10,27,9,33.32
2016,10,27,10,33.32
2016,10,27,11,33.32
2016,10,27,12,33.32
2016,10,27,13,33.32
2016,10,27,14,33.32
2016,10,27,15,33.32
2016,10,27,16,33.32
2016,10,27,17,33.32
2016,10,27,18,33.32
2016,10,27,19,33.32
2016,10,27,20,33.32
2016,10,27,21,33.32
2016,10,27,22,33.32
2016,10,27,23,33.32
2016,10,27,24,33.32
2016,10,28,1,22.54
2016,10,28,2,22.54
2016,10,28,3,22.54
2016,10,28,4,22.54
2016,10,28,5,22.54
2016,10,28,6,22.54
2016,10,28,7,22.54
2016,10,28,8,22.54
2016,10,28,9,22.54
2016,10,28,10,22.54
2016,10,28,11,22.54
2016,10,28,12,22.54
2016,10,28,13,22.54
2016,10,28,14,22.54
2016,10,28,15,22.54
2016,10,28,16,22.54
2016,10,28,17,22.54
2016,10,28,18,22.54
2016,10,28,19,22.54
2016,10,28,20,22.54
2016,10,28,21,22.54
2016,10,28,22,22.54
2016,10,28,23,22.54
2016,10,28,24,22.54
2016,10,29,1,17.8
2016,10,29,2,17.8
2016,10,29,3,17.8
2016,10,29,4,17.8
2016,10,29,5,17.8
2016,10,29,6,17.8
2016,10,29,7,17.8
2016,10,29,8,17.8
2016,10,29,9,17.8
2016,10,29,10,17.8
2016,10,29,11,17.8
2016,10,29,12,17.8
2016,10,29,13,17.8
2016,10,29,14,17.8
2016,10,29,15,17.8
2016,10,29,16,17.8
2016,10,29,17,17.8
2016,10,29,18,17.8
2016,10,29,19,17.8
2016,10,29,20,17.8
2016,10,29,21,17.8
2016,10,29,22,17.8
2016,10,29,23,17.8
2016,10,29,24,17.8
2016,10,30,1,17.48
2016,10,30,2,17.48
2016,10,30,3,17.48
2016,10,30,4,17.48
2016,10,30,5,17.48
2016,10,30,6,17.48
2016,10,30,7,17.48
2016,10,30,8,17.48
2016,10,30,9,17.48
2016,10,30,10,17.48
2016,10,30,11,17.48
2016,10,30,12,17.48
2016,10,30,13,17.48
2016,10,30,14,17.48
2016,10,30,15,17.48
2016,10,30,16,17.48
2016,10,30,17,17.48
2016,10,30,18,17.48
2016,10,30,19,17.48
2016,10,30,20,17.48
2016,10,30,21,17.48
2016,10,30,22,17.48
2016,10,30,23,17.48
2016,10,30,24,17.48
2016,10,31,1,17.48
2016,10,31,2,17.48
2016,10,31,3,17.48
2016,10,31,4,17.48
2016,10,31,5,17.48
2016,10,31,6,17.48
2016,10,31,7,17.48
2016,10,31,8,17.48
2016,10,31,9,17.48
2016,10,31,10,17.48
2016,10,31,11,17.48
2016,10,31,12,17.48
2016,10,31,13,17.48
2016,10,31,14,17.48
2016,10,31,15,17.48
2016,10,31,16,17.48
2016,10,31,17,17.48
2016,10,31,18,17.48
2016,10,31,19,17.48
2016,10,31,20,17.48
2016,10,31,21,17.48
2016,10,31,22,17.48
2016,10,31,23,17.48
2016,10,31,24,17.48
2016,11,1,1,17.16
2016,11,1,2,17.16
2016,11,1,3,17.16
2016,11,1,4,17.16
2016,11,1,5,17.16
2016,11,1,6,17.16
2016,11,1,7,17.16
2016,11,1,8,17.16
2016,11,1,9,17.16
2016,11,1,10,17.16
2016,11,1,11,17.16
2016,11,1,12,17.16
2016,11,1,13,17.16
2016,11,1,14,17.16
2016,11,1,15,17.16
2016,11,1,16,17.16
2016,11,1,17,17.16
2016,11,1,18,17.16
2016,11,1,19,17.16
2016,11,1,20,17.16
2016,11,1,21,17.16
2016,11,1,22,17.16
2016,11,1,23,17.16
2016,11,1,24,17.16
2016,11,2,1,17.36
2016,11,2,2,17.36
2016,11,2,3,17.36
2016,11,2,4,17.36
2016,11,2,5,17.36
2016,11,2,6,17.36
2016,11,2,7,17.36
2016,11,2,8,17.36
2016,11,2,9,17.36
2016,11,2,10,17.36
2016,11,2,11,17.36
2016,11,2,12,17.36
2016,11,2,13,17.36
2016,11,2,14,17.36
2016,11,2,15,17.36
2016,11,2,16,17.36
2016,11,2,17,17.36
2016,11,2,18,17.36
2016,11,2,19,17.36
2016,11,2,20,17.36
2016,11,2,21,17.36
2016,11,2,22,17.36
2016,11,2,23,17.36
2016,11,2,24,17.36
2016,11,3,1,20.72
2016,11,3,2,20.72
2016,11,3,3,20.72
2016,11,3,4,20.72
2016,11,3,5,20.72
2016,11,3,6,20.72
2016,11,3,7,20.72
2016,11,3,8,20.72
2016,11,3,9,20.72
2016,11,3,10,20.72
2016,11,3,11,20.72
2016,11,3,12,20.72
2016,11,3,13,20.72
