year,month,day,hour,Node2
2016,8,16,8,81.1
2016,8,16,9,87.8
2016,8,16,10,87.9
2016,8,16,11,83.7
2016,8,16,12,80.4
2016,8,16,13,87.5
2016,8,16,14,90.7
2016,8,16,15,87
2016,8,16,16,82.6
2016,8,16,17,75.1
2016,8,16,18,72.2
2016,8,16,19,76.8
2016,8,16,20,77.2
2016,8,16,21,78.8
2016,8,16,22,73.6
2016,8,16,23,67.7
2016,8,16,24,64.2
2016,8,17,1,60.8
2016,8,17,2,59.1
2016,8,17,3,56.8
2016,8,17,4,55.5
2016,8,17,5,55.2
2016,8,17,6,56.7
2016,8,17,7,68
2016,8,17,8,81.1
2016,8,17,9,87.8
2016,8,17,10,87.9
2016,8,17,11,83.7
2016,8,17,12,80.4
2016,8,17,13,87.5
2016,8,17,14,90.7
2016,8,17,15,87
2016,8,17,16,82.6
2016,8,17,17,75.1
2016,8,17,18,72.2
2016,8,17,19,76.8
2016,8,17,20,77.2
2016,8,17,21,78.8
2016,8,17,22,73.6
2016,8,17,23,67.7
2016,8,17,24,64.2
2016,8,18,1,60.8
2016,8,18,2,59.1
2016,8,18,3,56.8
2016,8,18,4,55.5
2016,8,18,5,55.2
2016,8,18,6,56.7
2016,8,18,7,68
2016,8,18,8,81.1
2016,8,18,9,87.8
2016,8,18,10,87.9
2016,8,18,11,83.7
2016,8,18,12,80.4
2016,8,18,13,87.5
2016,8,18,14,90.7
2016,8,18,15,87
2016,8,18,16,82.6
2016,8,18,17,75.1
2016,8,18,18,72.2
2016,8,18,19,76.8
2016,8,18,20,77.2
2016,8,18,21,78.8
2016,8,18,22,73.6
2016,8,18,23,67.7
2016,8,18,24,64.2
2016,8,19,1,60.8
2016,8,19,2,59.1
2016,8,19,3,56.8
2016,8,19,4,55.5
2016,8,19,5,55.2
2016,8,19,6,56.7
2016,8,19,7,68
2016,8,19,8,81.1
2016,8,19,9,87.8
2016,8,19,10,87.9
2016,8,19,11,83.7
2016,8,19,12,80.4
2016,8,19,13,87.5
2016,8,19,14,90.7
2016,8,19,15,87
2016,8,19,16,82.6
2016,8,19,17,75.1
2016,8,19,18,72.2
2016,8,19,19,76.8
2016,8,19,20,77.2
2016,8,19,21,78.8
2016,8,19,22,73.6
2016,8,19,23,67.7
2016,8,19,24,64.2
2016,8,20,1,54.7
2016,8,20,2,53.1
2016,8,20,3,51.2
2016,8,20,4,50
2016,8,20,5,49.7
2016,8,20,6,51.1
2016,8,20,7,61.2
2016,8,20,8,73
2016,8,20,9,79
2016,8,20,10,79
2016,8,20,11,75.4
2016,8,20,12,72.4
2016,8,20,13,78.7
2016,8,20,14,81.6
2016,8,20,15,78.3
2016,8,20,16,74.3
2016,8,20,17,67.5
2016,8,20,18,65
2016,8,20,19,69.2
2016,8,20,20,69.4
2016,8,20,21,70.9
2016,8,20,22,66.2
2016,8,20,23,60.9
2016,8,20,24,57.7
2016,8,21,1,54.7
2016,8,21,2,53.1
2016,8,21,3,51.2
2016,8,21,4,50
2016,8,21,5,49.7
2016,8,21,6,51.1
2016,8,21,7,61.2
2016,8,21,8,73
2016,8,21,9,79
2016,8,21,10,79
2016,8,21,11,75.4
2016,8,21,12,72.4
2016,8,21,13,78.7
2016,8,21,14,81.6
2016,8,21,15,78.3
2016,8,21,16,74.3
2016,8,21,17,67.5
2016,8,21,18,65
2016,8,21,19,69.2
2016,8,21,20,69.4
2016,8,21,21,70.9
2016,8,21,22,66.2
2016,8,21,23,60.9
2016,8,21,24,57.7
2016,8,22,1,60.8
2016,8,22,2,59.1
2016,8,22,3,56.8
2016,8,22,4,55.5
2016,8,22,5,55.2
2016,8,22,6,56.7
2016,8,22,7,68
2016,8,22,8,81.1
2016,8,22,9,87.8
2016,8,22,10,87.9
2016,8,22,11,83.7
2016,8,22,12,80.4
2016,8,22,13,87.5
2016,8,22,14,90.7
2016,8,22,15,87
2016,8,22,16,82.6
2016,8,22,17,75.1
2016,8,22,18,72.2
2016,8,22,19,76.8
2016,8,22,20,77.2
2016,8,22,21,78.8
2016,8,22,22,73.6
2016,8,22,23,67.7
2016,8,22,24,64.2
2016,8,23,1,60.8
2016,8,23,2,59.1
2016,8,23,3,56.8
2016,8,23,4,55.5
2016,8,23,5,55.2
2016,8,23,6,56.7
2016,8,23,7,68
2016,8,23,8,81.1
2016,8,23,9,87.8
2016,8,23,10,87.9
2016,8,23,11,83.7
2016,8,23,12,80.4
2016,8,23,13,87.5
2016,8,23,14,90.7
2016,8,23,15,87
2016,8,23,16,82.6
2016,8,23,17,75.1
2016,8,23,18,72.2
2016,8,23,19,76.8
2016,8,23,20,77.2
2016,8,23,21,78.8
2016,8,23,22,73.6
2016,8,23,23,67.7
2016,8,23,24,64.2
2016,8,24,1,60.8
2016,8,24,2,59.1
2016,8,24,3,56.8
2016,8,24,4,55.5
2016,8,24,5,55.2
2016,8,24,6,56.7
2016,8,24,7,68
2016,8,24,8,81.1
2016,8,24,9,87.8
2016,8,24,10,87.9
2016,8,24,11,83.7
2016,8,24,12,80.4
2016,8,24,13,87.5
2016,8,24,14,90.7
2016,8,24,15,87
2016,8,24,16,82.6
2016,8,24,17,75.1
2016,8,24,18,72.2
2016,8,24,19,76.8
2016,8,24,20,77.2
2016,8,24,21,78.8
2016,8,24,22,73.6
2016,8,24,23,67.7
2016,8,24,24,64.2
2016,8,25,1,60.8
2016,8,25,2,59.1
2016,8,25,3,56.8
2016,8,25,4,55.5
2016,8,25,5,55.2
2016,8,25,6,56.7
2016,8,25,7,68
2016,8,25,8,81.1
2016,8,25,9,87.8
2016,8,25,10,87.9
2016,8,25,11,83.7
2016,8,25,12,80.4
2016,8,25,13,87.5
2016,8,25,14,90.7
2016,8,25,15,87
2016,8,25,16,82.6
2016,8,25,17,75.1
2016,8,25,18,72.2
2016,8,25,19,76.8
2016,8,25,20,77.2
2016,8,25,21,78.8
2016,8,25,22,73.6
2016,8,25,23,67.7
2016,8,25,24,64.2
2016,8,26,1,60.8
2016,8,26,2,59.1
2016,8,26,3,56.8
2016,8,26,4,55.5
2016,8,26,5,55.2
2016,8,26,6,56.7
2016,8,26,7,68
2016,8,26,8,81.1
2016,8,26,9,87.8
2016,8,26,10,87.9
2016,8,26,11,83.7
2016,8,26,12,80.4
2016,8,26,13,87.5
2016,8,26,14,90.7
2016,8,26,15,87
2016,8,26,16,82.6
2016,8,26,17,75.1
2016,8,26,18,72.2
2016,8,26,19,76.8
2016,8,26,20,77.2
2016,8,26,21,78.8
2016,8,26,22,73.6
2016,8,26,23,67.7
2016,8,26,24,64.2
2016,8,27,1,54.7
2016,8,27,2,53.1
2016,8,27,3,51.2
2016,8,27,4,50
2016,8,27,5,49.7
2016,8,27,6,51.1
2016,8,27,7,61.2
2016,8,27,8,73
2016,8,27,9,79
2016,8,27,10,79
2016,8,27,11,75.4
2016,8,27,12,72.4
2016,8,27,13,78.7
2016,8,27,14,81.6
2016,8,27,15,78.3
2016,8,27,16,74.3
2016,8,27,17,67.5
2016,8,27,18,65
2016,8,27,19,69.2
2016,8,27,20,69.4
2016,8,27,21,70.9
2016,8,27,22,66.2
2016,8,27,23,60.9
2016,8,27,24,57.7
2016,8,28,1,54.7
2016,8,28,2,53.1
2016,8,28,3,51.2
2016,8,28,4,50
2016,8,28,5,49.7
2016,8,28,6,51.1
2016,8,28,7,61.2
2016,8,28,8,73
2016,8,28,9,79
2016,8,28,10,79
2016,8,28,11,75.4
2016,8,28,12,72.4
2016,8,28,13,78.7
2016,8,28,14,81.6
2016,8,28,15,78.3
2016,8,28,16,74.3
2016,8,28,17,67.5
2016,8,28,18,65
2016,8,28,19,69.2
2016,8,28,20,69.4
2016,8,28,21,70.9
2016,8,28,22,66.2
2016,8,28,23,60.9
2016,8,28,24,57.7
2016,8,29,1,60.8
2016,8,29,2,59.1
2016,8,29,3,56.8
2016,8,29,4,55.5
2016,8,29,5,55.2
2016,8,29,6,56.7
2016,8,29,7,68
2016,8,29,8,81.1
2016,8,29,9,87.8
2016,8,29,10,87.9
2016,8,29,11,83.7
2016,8,29,12,80.4
2016,8,29,13,87.5
2016,8,29,14,90.7
2016,8,29,15,87
2016,8,29,16,82.6
2016,8,29,17,75.1
2016,8,29,18,72.2
2016,8,29,19,76.8
2016,8,29,20,77.2
2016,8,29,21,78.8
2016,8,29,22,73.6
2016,8,29,23,67.7
2016,8,29,24,64.2
2016,8,30,1,60.8
2016,8,30,2,59.1
2016,8,30,3,56.8
2016,8,30,4,55.5
2016,8,30,5,55.2
2016,8,30,6,56.7
2016,8,30,7,68
2016,8,30,8,81.1
2016,8,30,9,87.8
2016,8,30,10,87.9
2016,8,30,11,83.7
2016,8,30,12,80.4
2016,8,30,13,87.5
2016,8,30,14,90.7
2016,8,30,15,87
2016,8,30,16,82.6
2016,8,30,17,75.1
2016,8,30,18,72.2
2016,8,30,19,76.8
2016,8,30,20,77.2
2016,8,30,21,78.8
2016,8,30,22,73.6
2016,8,30,23,67.7
2016,8,30,24,64.2
2016,8,31,1,60.8
2016,8,31,2,59.1
2016,8,31,3,56.8
2016,8,31,4,55.5
2016,8,31,5,55.2
2016,8,31,6,56.7
2016,8,31,7,68
2016,8,31,8,81.1
2016,8,31,9,87.8
2016,8,31,10,87.9
2016,8,31,11,83.7
2016,8,31,12,80.4
2016,8,31,13,87.5
2016,8,31,14,90.7
2016,8,31,15,87
2016,8,31,16,82.6
2016,8,31,17,75.1
2016,8,31,18,72.2
2016,8,31,19,76.8
2016,8,31,20,77.2
2016,8,31,21,78.8
2016,8,31,22,73.6
2016,8,31,23,67.7
2016,8,31,24,64.2
2016,9,1,1,59.5
2016,9,1,2,57.8
2016,9,1,3,55.6
2016,9,1,4,54.4
2016,9,1,5,54.2
2016,9,1,6,55.5
2016,9,1,7,66.6
2016,9,1,8,79.5
2016,9,1,9,85.9
2016,9,1,10,86
2016,9,1,11,82.1
2016,9,1,12,78.7
2016,9,1,13,85.7
2016,9,1,14,88.8
2016,9,1,15,85.2
2016,9,1,16,80.9
2016,9,1,17,73.5
2016,9,1,18,70.8
2016,9,1,19,75.3
2016,9,1,20,75.6
2016,9,1,21,77.2
2016,9,1,22,72
2016,9,1,23,66.3
2016,9,1,24,62.9
2016,9,2,1,59.5
2016,9,2,2,57.8
2016,9,2,3,55.6
2016,9,2,4,54.4
2016,9,2,5,54.2
2016,9,2,6,55.5
2016,9,2,7,66.6
2016,9,2,8,79.5
2016,9,2,9,85.9
2016,9,2,10,86
2016,9,2,11,82.1
2016,9,2,12,78.7
2016,9,2,13,85.7
2016,9,2,14,88.8
2016,9,2,15,85.2
2016,9,2,16,80.9
2016,9,2,17,73.5
2016,9,2,18,70.8
2016,9,2,19,75.3
2016,9,2,20,75.6
2016,9,2,21,77.2
2016,9,2,22,72
2016,9,2,23,66.3
2016,9,2,24,62.9
2016,9,3,1,53.6
2016,9,3,2,52.1
2016,9,3,3,50.1
2016,9,3,4,49
2016,9,3,5,48.8
2016,9,3,6,50
2016,9,3,7,59.9
2016,9,3,8,71.5
2016,9,3,9,77.4
2016,9,3,10,77.5
2016,9,3,11,73.8
2016,9,3,12,70.9
2016,9,3,13,77.2
2016,9,3,14,80
2016,9,3,15,76.7
2016,9,3,16,72.9
2016,9,3,17,66.2
2016,9,3,18,63.7
2016,9,3,19,67.8
2016,9,3,20,68
2016,9,3,21,69.4
2016,9,3,22,64.8
2016,9,3,23,59.6
2016,9,3,24,56.6
2016,9,4,1,53.6
2016,9,4,2,52.1
2016,9,4,3,50.1
2016,9,4,4,49
2016,9,4,5,48.8
2016,9,4,6,50
2016,9,4,7,59.9
2016,9,4,8,71.5
2016,9,4,9,77.4
2016,9,4,10,77.5
2016,9,4,11,73.8
2016,9,4,12,70.9
2016,9,4,13,77.2
2016,9,4,14,80
2016,9,4,15,76.7
2016,9,4,16,72.9
2016,9,4,17,66.2
2016,9,4,18,63.7
2016,9,4,19,67.8
2016,9,4,20,68
2016,9,4,21,69.4
2016,9,4,22,64.8
2016,9,4,23,59.6
2016,9,4,24,56.6
2016,9,5,1,59.5
2016,9,5,2,57.8
2016,9,5,3,55.6
2016,9,5,4,54.4
2016,9,5,5,54.2
2016,9,5,6,55.5
2016,9,5,7,66.6
2016,9,5,8,79.5
2016,9,5,9,85.9
2016,9,5,10,86
2016,9,5,11,82.1
2016,9,5,12,78.7
2016,9,5,13,85.7
2016,9,5,14,88.8
2016,9,5,15,85.2
2016,9,5,16,80.9
2016,9,5,17,73.5
2016,9,5,18,70.8
2016,9,5,19,75.3
2016,9,5,20,75.6
2016,9,5,21,77.2
2016,9,5,22,72
2016,9,5,23,66.3
2016,9,5,24,62.9
2016,9,6,1,59.5
2016,9,6,2,57.8
2016,9,6,3,55.6
2016,9,6,4,54.4
2016,9,6,5,54.2
2016,9,6,6,55.5
2016,9,6,7,66.6
2016,9,6,8,79.5
2016,9,6,9,85.9
2016,9,6,10,86
2016,9,6,11,82.1
2016,9,6,12,78.7
2016,9,6,13,85.7
2016,9,6,14,88.8
2016,9,6,15,85.2
2016,9,6,16,80.9
2016,9,6,17,73.5
2016,9,6,18,70.8
2016,9,6,19,75.3
2016,9,6,20,75.6
2016,9,6,21,77.2
2016,9,6,22,72
2016,9,6,23,66.3
2016,9,6,24,62.9
2016,9,7,1,59.5
2016,9,7,2,57.8
2016,9,7,3,55.6
2016,9,7,4,54.4
2016,9,7,5,54.2
2016,9,7,6,55.5
2016,9,7,7,66.6
2016,9,7,8,79.5
2016,9,7,9,85.9
2016,9,7,10,86
2016,9,7,11,82.1
2016,9,7,12,78.7
2016,9,7,13,85.7
2016,9,7,14,88.8
2016,9,7,15,85.2
2016,9,7,16,80.9
2016,9,7,17,73.5
2016,9,7,18,70.8
2016,9,7,19,75.3
2016,9,7,20,75.6
2016,9,7,21,77.2
2016,9,7,22,72
2016,9,7,23,66.3
2016,9,7,24,62.9
2016,9,8,1,59.5
2016,9,8,2,57.8
2016,9,8,3,55.6
2016,9,8,4,54.4
2016,9,8,5,54.2
2016,9,8,6,55.5
2016,9,8,7,66.6
2016,9,8,8,79.5
2016,9,8,9,85.9
2016,9,8,10,86
2016,9,8,11,82.1
2016,9,8,12,78.7
2016,9,8,13,85.7
2016,9,8,14,88.8
2016,9,8,15,85.2
2016,9,8,16,80.9
2016,9,8,17,73.5
2016,9,8,18,70.8
2016,9,8,19,75.3
2016,9,8,20,75.6
2016,9,8,21,77.2
2016,9,8,22,72
2016,9,8,23,66.3
2016,9,8,24,62.9
2016,9,9,1,59.5
2016,9,9,2,57.8
2016,9,9,3,55.6
2016,9,9,4,54.4
2016,9,9,5,54.2
2016,9,9,6,55.5
2016,9,9,7,66.6
2016,9,9,8,79.5
2016,9,9,9,85.9
2016,9,9,10,86
2016,9,9,11,82.1
2016,9,9,12,78.7
2016,9,9,13,85.7
2016,9,9,14,88.8
2016,9,9,15,85.2
2016,9,9,16,80.9
2016,9,9,17,73.5
2016,9,9,18,70.8
2016,9,9,19,75.3
2016,9,9,20,75.6
2016,9,9,21,77.2
2016,9,9,22,72
2016,9,9,23,66.3
2016,9,9,24,62.9
2016,9,10,1,53.6
2016,9,10,2,52.1
2016,9,10,3,50.1
2016,9,10,4,49
2016,9,10,5,48.8
2016,9,10,6,50
2016,9,10,7,59.9
2016,9,10,8,71.5
2016,9,10,9,77.4
2016,9,10,10,77.5
2016,9,10,11,73.8
2016,9,10,12,70.9
2016,9,10,13,77.2
2016,9,10,14,80
2016,9,10,15,76.7
2016,9,10,16,72.9
2016,9,10,17,66.2
2016,9,10,18,63.7
2016,9,10,19,67.8
2016,9,10,20,68
2016,9,10,21,69.4
2016,9,10,22,64.8
2016,9,10,23,59.6
2016,9,10,24,56.6
2016,9,11,1,53.6
2016,9,11,2,52.1
2016,9,11,3,50.1
2016,9,11,4,49
2016,9,11,5,48.8
2016,9,11,6,50
2016,9,11,7,59.9
2016,9,11,8,71.5
2016,9,11,9,77.4
2016,9,11,10,77.5
2016,9,11,11,73.8
2016,9,11,12,70.9
2016,9,11,13,77.2
2016,9,11,14,80
2016,9,11,15,76.7
2016,9,11,16,72.9
2016,9,11,17,66.2
2016,9,11,18,63.7
2016,9,11,19,67.8
2016,9,11,20,68
2016,9,11,21,69.4
2016,9,11,22,64.8
2016,9,11,23,59.6
2016,9,11,24,56.6
2016,9,12,1,59.5
2016,9,12,2,57.8
2016,9,12,3,55.6
2016,9,12,4,54.4
2016,9,12,5,54.2
2016,9,12,6,55.5
2016,9,12,7,66.6
2016,9,12,8,79.5
2016,9,12,9,85.9
2016,9,12,10,86
2016,9,12,11,82.1
2016,9,12,12,78.7
2016,9,12,13,85.7
2016,9,12,14,88.8
2016,9,12,15,85.2
2016,9,12,16,80.9
2016,9,12,17,73.5
2016,9,12,18,70.8
2016,9,12,19,75.3
2016,9,12,20,75.6
2016,9,12,21,77.2
2016,9,12,22,72
2016,9,12,23,66.3
2016,9,12,24,62.9
2016,9,13,1,59.5
2016,9,13,2,57.8
2016,9,13,3,55.6
2016,9,13,4,54.4
2016,9,13,5,54.2
2016,9,13,6,55.5
2016,9,13,7,66.6
2016,9,13,8,79.5
2016,9,13,9,85.9
2016,9,13,10,86
2016,9,13,11,82.1
2016,9,13,12,78.7
2016,9,13,13,85.7
2016,9,13,14,88.8
2016,9,13,15,85.2
2016,9,13,16,80.9
2016,9,13,17,73.5
2016,9,13,18,70.8
2016,9,13,19,75.3
2016,9,13,20,75.6
2016,9,13,21,77.2
2016,9,13,22,72
2016,9,13,23,66.3
2016,9,13,24,62.9
2016,9,14,1,59.5
2016,9,14,2,57.8
2016,9,14,3,55.6
2016,9,14,4,54.4
2016,9,14,5,54.2
2016,9,14,6,55.5
2016,9,14,7,66.6
2016,9,14,8,79.5
2016,9,14,9,85.9
2016,9,14,10,86
2016,9,14,11,82.1
2016,9,14,12,78.7
2016,9,14,13,85.7
2016,9,14,14,88.8
2016,9,14,15,85.2
2016,9,14,16,80.9
2016,9,14,17,73.5
2016,9,14,18,70.8
2016,9,14,19,75.3
2016,9,14,20,75.6
2016,9,14,21,77.2
2016,9,14,22,72
2016,9,14,23,66.3
2016,9,14,24,62.9
2016,9,15,1,59.5
2016,9,15,2,57.8
2016,9,15,3,55.6
2016,9,15,4,54.4
2016,9,15,5,54.2
2016,9,15,6,55.5
2016,9,15,7,66.6
2016,9,15,8,79.5
2016,9,15,9,85.9
2016,9,15,10,86
2016,9,15,11,82.1
2016,9,15,12,78.7
2016,9,15,13,85.7
2016,9,15,14,88.8
2016,9,15,15,85.2
2016,9,15,16,80.9
2016,9,15,17,73.5
2016,9,15,18,70.8
2016,9,15,19,75.3
2016,9,15,20,75.6
2016,9,15,21,77.2
2016,9,15,22,72
2016,9,15,23,66.3
2016,9,15,24,62.9
2016,9,16,1,59.5
2016,9,16,2,57.8
2016,9,16,3,55.6
2016,9,16,4,54.4
2016,9,16,5,54.2
2016,9,16,6,55.5
2016,9,16,7,66.6
2016,9,16,8,79.5
2016,9,16,9,85.9
2016,9,16,10,86
2016,9,16,11,82.1
2016,9,16,12,78.7
2016,9,16,13,85.7
2016,9,16,14,88.8
2016,9,16,15,85.2
2016,9,16,16,80.9
2016,9,16,17,73.5
2016,9,16,18,70.8
2016,9,16,19,75.3
2016,9,16,20,75.6
2016,9,16,21,77.2
2016,9,16,22,72
2016,9,16,23,66.3
2016,9,16,24,62.9
2016,9,17,1,53.6
2016,9,17,2,52.1
2016,9,17,3,50.1
2016,9,17,4,49
2016,9,17,5,48.8
2016,9,17,6,50
2016,9,17,7,59.9
2016,9,17,8,71.5
2016,9,17,9,77.4
2016,9,17,10,77.5
2016,9,17,11,73.8
2016,9,17,12,70.9
2016,9,17,13,77.2
2016,9,17,14,80
2016,9,17,15,76.7
2016,9,17,16,72.9
2016,9,17,17,66.2
2016,9,17,18,63.7
2016,9,17,19,67.8
2016,9,17,20,68
2016,9,17,21,69.4
2016,9,17,22,64.8
2016,9,17,23,59.6
2016,9,17,24,56.6
2016,9,18,1,53.6
2016,9,18,2,52.1
2016,9,18,3,50.1
2016,9,18,4,49
2016,9,18,5,48.8
2016,9,18,6,50
2016,9,18,7,59.9
2016,9,18,8,71.5
2016,9,18,9,77.4
2016,9,18,10,77.5
2016,9,18,11,73.8
2016,9,18,12,70.9
2016,9,18,13,77.2
2016,9,18,14,80
2016,9,18,15,76.7
2016,9,18,16,72.9
2016,9,18,17,66.2
2016,9,18,18,63.7
2016,9,18,19,67.8
2016,9,18,20,68
2016,9,18,21,69.4
2016,9,18,22,64.8
2016,9,18,23,59.6
2016,9,18,24,56.6
2016,9,19,1,59.5
2016,9,19,2,57.8
2016,9,19,3,55.6
2016,9,19,4,54.4
2016,9,19,5,54.2
2016,9,19,6,55.5
2016,9,19,7,66.6
2016,9,19,8,79.5
2016,9,19,9,85.9
2016,9,19,10,86
2016,9,19,11,82.1
2016,9,19,12,78.7
2016,9,19,13,85.7
2016,9,19,14,88.8
2016,9,19,15,85.2
2016,9,19,16,80.9
2016,9,19,17,73.5
2016,9,19,18,70.8
2016,9,19,19,75.3
2016,9,19,20,75.6
2016,9,19,21,77.2
2016,9,19,22,72
2016,9,19,23,66.3
2016,9,19,24,62.9
2016,9,20,1,59.5
2016,9,20,2,57.8
2016,9,20,3,55.6
2016,9,20,4,54.4
2016,9,20,5,54.2
2016,9,20,6,55.5
2016,9,20,7,66.6
2016,9,20,8,79.5
2016,9,20,9,85.9
2016,9,20,10,86
2016,9,20,11,82.1
2016,9,20,12,78.7
2016,9,20,13,85.7
2016,9,20,14,88.8
2016,9,20,15,85.2
2016,9,20,16,80.9
2016,9,20,17,73.5
2016,9,20,18,70.8
2016,9,20,19,75.3
2016,9,20,20,75.6
2016,9,20,21,77.2
2016,9,20,22,72
2016,9,20,23,66.3
2016,9,20,24,62.9
2016,9,21,1,59.5
2016,9,21,2,57.8
2016,9,21,3,55.6
2016,9,21,4,54.4
2016,9,21,5,54.2
2016,9,21,6,55.5
2016,9,21,7,66.6
2016,9,21,8,79.5
2016,9,21,9,85.9
2016,9,21,10,86
2016,9,21,11,82.1
2016,9,21,12,78.7
2016,9,21,13,85.7
2016,9,21,14,88.8
2016,9,21,15,85.2
2016,9,21,16,80.9
2016,9,21,17,73.5
2016,9,21,18,70.8
2016,9,21,19,75.3
2016,9,21,20,75.6
2016,9,21,21,77.2
2016,9,21,22,72
2016,9,21,23,66.3
2016,9,21,24,62.9
2016,9,22,1,59.5
2016,9,22,2,57.8
2016,9,22,3,55.6
2016,9,22,4,54.4
2016,9,22,5,54.2
2016,9,22,6,55.5
2016,9,22,7,66.6
2016,9,22,8,79.5
2016,9,22,9,85.9
2016,9,22,10,86
2016,9,22,11,82.1
2016,9,22,12,78.7
2016,9,22,13,85.7
2016,9,22,14,88.8
2016,9,22,15,85.2
2016,9,22,16,80.9
2016,9,22,17,73.5
2016,9,22,18,70.8
2016,9,22,19,75.3
2016,9,22,20,75.6
2016,9,22,21,77.2
2016,9,22,22,72
2016,9,22,23,66.3
2016,9,22,24,62.9
2016,9,23,1,59.5
2016,9,23,2,57.8
2016,9,23,3,55.6
2016,9,23,4,54.4
2016,9,23,5,54.2
2016,9,23,6,55.5
2016,9,23,7,66.6
2016,9,23,8,79.5
2016,9,23,9,85.9
2016,9,23,10,86
2016,9,23,11,82.1
2016,9,23,12,78.7
2016,9,23,13,85.7
2016,9,23,14,88.8
2016,9,23,15,85.2
2016,9,23,16,80.9
2016,9,23,17,73.5
2016,9,23,18,70.8
2016,9,23,19,75.3
2016,9,23,20,75.6
2016,9,23,21,77.2
2016,9,23,22,72
2016,9,23,23,66.3
2016,9,23,24,62.9
2016,9,24,1,53.6
2016,9,24,2,52.1
2016,9,24,3,50.1
2016,9,24,4,49
2016,9,24,5,48.8
2016,9,24,6,50
2016,9,24,7,59.9
2016,9,24,8,71.5
2016,9,24,9,77.4
2016,9,24,10,77.5
2016,9,24,11,73.8
2016,9,24,12,70.9
2016,9,24,13,77.2
2016,9,24,14,80
2016,9,24,15,76.7
2016,9,24,16,72.9
2016,9,24,17,66.2
2016,9,24,18,63.7
2016,9,24,19,67.8
2016,9,24,20,68
2016,9,24,21,69.4
2016,9,24,22,64.8
2016,9,24,23,59.6
2016,9,24,24,56.6
2016,9,25,1,53.6
2016,9,25,2,52.1
2016,9,25,3,50.1
2016,9,25,4,49
2016,9,25,5,48.8
2016,9,25,6,50
2016,9,25,7,59.9
2016,9,25,8,71.5
2016,9,25,9,77.4
2016,9,25,10,77.5
2016,9,25,11,73.8
2016,9,25,12,70.9
2016,9,25,13,77.2
2016,9,25,14,80
2016,9,25,15,76.7
2016,9,25,16,72.9
2016,9,25,17,66.2
2016,9,25,18,63.7
2016,9,25,19,67.8
2016,9,25,20,68
2016,9,25,21,69.4
2016,9,25,22,64.8
2016,9,25,23,59.6
2016,9,25,24,56.6
2016,9,26,1,59.5
2016,9,26,2,57.8
2016,9,26,3,55.6
2016,9,26,4,54.4
2016,9,26,5,54.2
2016,9,26,6,55.5
2016,9,26,7,66.6
2016,9,26,8,79.5
2016,9,26,9,85.9
2016,9,26,10,86
2016,9,26,11,82.1
2016,9,26,12,78.7
2016,9,26,13,85.7
2016,9,26,14,88.8
2016,9,26,15,85.2
2016,9,26,16,80.9
2016,9,26,17,73.5
2016,9,26,18,70.8
2016,9,26,19,75.3
2016,9,26,20,75.6
2016,9,26,21,77.2
2016,9,26,22,72
2016,9,26,23,66.3
2016,9,26,24,62.9
2016,9,27,1,59.5
2016,9,27,2,57.8
2016,9,27,3,55.6
2016,9,27,4,54.4
2016,9,27,5,54.2
2016,9,27,6,55.5
2016,9,27,7,66.6
2016,9,27,8,79.5
2016,9,27,9,85.9
2016,9,27,10,86
2016,9,27,11,82.1
2016,9,27,12,78.7
2016,9,27,13,85.7
2016,9,27,14,88.8
2016,9,27,15,85.2
2016,9,27,16,80.9
2016,9,27,17,73.5
2016,9,27,18,70.8
2016,9,27,19,75.3
2016,9,27,20,75.6
2016,9,27,21,77.2
2016,9,27,22,72
2016,9,27,23,66.3
2016,9,27,24,62.9
2016,9,28,1,59.5
2016,9,28,2,57.8
2016,9,28,3,55.6
2016,9,28,4,54.4
2016,9,28,5,54.2
2016,9,28,6,55.5
2016,9,28,7,66.6
2016,9,28,8,79.5
2016,9,28,9,85.9
2016,9,28,10,86
2016,9,28,11,82.1
2016,9,28,12,78.7
2016,9,28,13,85.7
2016,9,28,14,88.8
2016,9,28,15,85.2
2016,9,28,16,80.9
2016,9,28,17,73.5
2016,9,28,18,70.8
2016,9,28,19,75.3
2016,9,28,20,75.6
2016,9,28,21,77.2
2016,9,28,22,72
2016,9,28,23,66.3
2016,9,28,24,62.9
2016,9,29,1,59.5
2016,9,29,2,57.8
2016,9,29,3,55.6
2016,9,29,4,54.4
2016,9,29,5,54.2
2016,9,29,6,55.5
2016,9,29,7,66.6
2016,9,29,8,79.5
2016,9,29,9,85.9
2016,9,29,10,86
2016,9,29,11,82.1
2016,9,29,12,78.7
2016,9,29,13,85.7
2016,9,29,14,88.8
2016,9,29,15,85.2
2016,9,29,16,80.9
2016,9,29,17,73.5
2016,9,29,18,70.8
2016,9,29,19,75.3
2016,9,29,20,75.6
2016,9,29,21,77.2
2016,9,29,22,72
2016,9,29,23,66.3
2016,9,29,24,62.9
2016,9,30,1,59.5
2016,9,30,2,57.8
2016,9,30,3,55.6
2016,9,30,4,54.4
2016,9,30,5,54.2
2016,9,30,6,55.5
2016,9,30,7,66.6
2016,9,30,8,79.5
2016,9,30,9,85.9
2016,9,30,10,86
2016,9,30,11,82.1
2016,9,30,12,78.7
2016,9,30,13,85.7
2016,9,30,14,88.8
2016,9,30,15,85.2
2016,9,30,16,80.9
2016,9,30,17,73.5
2016,9,30,18,70.8
2016,9,30,19,75.3
2016,9,30,20,75.6
2016,9,30,21,77.2
