bus7,bus8,bus9,bus18,bus19
79.311,36.4831,79.311,79.311,18.2415
76.9616,35.4023,76.9616,76.9616,17.7012
78.3932,36.0609,78.3932,78.3932,18.0304
83.3764,38.3532,83.3764,83.3764,19.1766
84.2263,38.7441,84.2263,84.2263,19.3721
82.6364,38.0127,82.6364,82.6364,19.0064
76.451,35.1675,76.451,76.451,17.5837
75.7853,34.8612,75.7853,75.7853,17.4306
84.3976,38.8229,84.3976,84.3976,19.4115
83.803,38.5494,83.803,83.803,19.2747
82.6687,38.0276,82.6687,82.6687,19.0138
79.7376,36.6793,79.7376,79.7376,18.3396
79.5502,36.5931,79.5502,79.5502,18.2965
74.7285,34.3751,74.7285,74.7285,17.1876
70.5112,32.4352,70.5112,70.5112,16.2176
67.5511,31.0735,67.5511,67.5511,15.5367
65.3891,30.079,65.3891,65.3891,15.0395
63.9866,29.4338,63.9866,63.9866,14.7169
64.6814,29.7534,64.6814,64.6814,14.8767
67.7579,31.1686,67.7579,67.7579,15.5843
62.2544,28.637,62.2544,62.2544,14.3185
63.463,29.193,63.463,63.463,14.5965
69.099,31.7855,69.099,69.099,15.8928
72.7249,33.4535,72.7249,72.7249,16.7267
73.9659,34.0243,73.9659,73.9659,17.0122
73.284,33.7106,73.284,73.284,16.8553
74.3117,34.1834,74.3117,74.3117,17.0917
78.7002,36.2021,78.7002,78.7002,18.1011
78.7552,36.2274,78.7552,78.7552,18.1137
77.1749,35.5005,77.1749,77.1749,17.7502
70.5759,32.4649,70.5759,70.5759,16.2325
69.6322,32.0308,69.6322,69.6322,16.0154
83.3538,38.3427,83.3538,83.3538,19.1714
83.3893,38.3591,83.3893,83.3893,19.1796
82.3261,37.87,82.3261,82.3261,18.935
79.2755,36.4667,79.2755,79.2755,18.2334
78.7422,36.2214,78.7422,78.7422,18.1107
74.3246,34.1893,74.3246,74.3246,17.0947
70.7019,32.5229,70.7019,70.7019,16.2614
67.3248,30.9694,67.3248,67.3248,15.4847
65.0498,29.9229,65.0498,65.0498,14.9614
63.8185,29.3565,63.8185,63.8185,14.6783
64.5198,29.6791,64.5198,64.5198,14.8395
66.7852,30.7212,66.7852,66.7852,15.3606
61.0458,28.081,61.0458,61.0458,14.0405
62.904,28.9358,62.904,62.904,14.4679
69.9586,32.181,69.9586,69.9586,16.0905
73.5975,33.8548,73.5975,73.5975,16.9274
76.2959,35.0961,76.2959,76.2959,17.5481
74.47,34.2562,74.47,74.47,17.1281
75.2747,34.6264,75.2747,75.2747,17.3132
81.1466,37.3274,81.1466,81.1466,18.6637
81.1918,37.3482,81.1918,81.1918,18.6741
79.2464,36.4533,79.2464,79.2464,18.2267
73.6847,33.895,73.6847,73.6847,16.9475
71.5001,32.8901,71.5001,71.5001,16.445
84.7337,38.9775,84.7337,84.7337,19.4888
84.8533,39.0325,84.8533,84.8533,19.5163
84.3007,38.7783,84.3007,84.3007,19.3892
81.6475,37.5578,81.6475,81.6475,18.7789
81.0302,37.2739,81.0302,81.0302,18.637
75.7918,34.8642,75.7918,75.7918,17.4321
71.4258,32.8559,71.4258,71.4258,16.4279
67.9195,31.243,67.9195,67.9195,15.6215
65.5798,30.1667,65.5798,65.5798,15.0833
63.0106,28.9849,63.0106,63.0106,14.4924
64.3582,29.6048,64.3582,64.3582,14.8024
66.4878,30.5844,66.4878,66.4878,15.2922
60.7711,27.9547,60.7711,60.7711,13.9773
63.8347,29.3639,63.8347,63.8347,14.682
71.0509,32.6834,71.0509,71.0509,16.3417
74.4894,34.2651,74.4894,74.4894,17.1326
76.5253,35.2017,76.5253,76.5253,17.6008
75.2585,34.6189,75.2585,75.2585,17.3095
75.6883,34.8166,75.6883,75.6883,17.4083
81.1401,37.3245,81.1401,81.1401,18.6622
81.5861,37.5296,81.5861,81.5861,18.7648
80.0575,36.8265,80.0575,80.0575,18.4132
73.3777,33.7537,73.3777,73.3777,16.8769
71.6294,32.9495,71.6294,71.6294,16.4748
84.8436,39.0281,84.8436,84.8436,19.514
85.3671,39.2689,85.3671,85.3671,19.6344
84.8727,39.0414,84.8727,84.8727,19.5207
82.8594,38.1153,82.8594,82.8594,19.0577
83.1728,38.2595,83.1728,83.1728,19.1298
78.3189,36.0267,78.3189,78.3189,18.0133
74.0854,34.0793,74.0854,74.0854,17.0397
70.3852,32.3772,70.3852,70.3852,16.1886
68.401,31.4645,68.401,68.401,15.7322
66.323,30.5086,66.323,66.323,15.2543
66.9306,30.7881,66.9306,66.9306,15.394
67.9324,31.2489,67.9324,67.9324,15.6245
63.1366,29.0429,63.1366,63.1366,14.5214
65.7381,30.2395,65.7381,65.7381,15.1198
72.2079,33.2156,72.2079,72.2079,16.6078
76.018,34.9683,76.018,76.018,17.4841
77.8212,35.7978,77.8212,77.8212,17.8989
76.548,35.2121,76.548,76.548,17.606
77.2525,35.5361,77.2525,77.2525,17.7681
81.7832,37.6203,81.7832,81.7832,18.8101
81.8382,37.6456,81.8382,81.8382,18.8228
80.6909,37.1178,80.6909,80.6909,18.5589
76.5286,35.2031,76.5286,76.5286,17.6016
75.0743,34.5342,75.0743,75.0743,17.2671
88.3467,40.6395,88.3467,88.3467,20.3197
89.4358,41.1404,89.4358,89.4358,20.5702
90.0724,41.4333,90.0724,90.0724,20.7166
88.3111,40.6231,88.3111,88.3111,20.3116
84.8694,39.0399,84.8694,84.8694,19.52
80.4001,36.984,80.4001,80.4001,18.492
76.0729,34.9935,76.0729,76.0729,17.4968
72.9641,33.5635,72.9641,72.9641,16.7817
69.7744,32.0962,69.7744,69.7744,16.0481
67.4444,31.0244,67.4444,67.4444,15.5122
67.1406,30.8847,67.1406,67.1406,15.4423
67.6092,31.1002,67.6092,67.6092,15.5501
61.7535,28.4066,61.7535,61.7535,14.2033
61.2687,28.1836,61.2687,61.2687,14.0918
63.4146,29.1707,63.4146,63.4146,14.5853
66.1905,30.4476,66.1905,66.1905,15.2238
67.997,31.2786,67.997,67.997,15.6393
67.8064,31.1909,67.8064,67.8064,15.5955
68.792,31.6443,68.792,68.792,15.8222
70.2042,32.294,70.2042,70.2042,16.147
70.4886,32.4248,70.4886,70.4886,16.2124
70.7116,32.5273,70.7116,70.7116,16.2637
69.9942,32.1973,69.9942,69.9942,16.0987
71.0089,32.6641,71.0089,71.0089,16.3321
84.4461,38.8452,84.4461,84.4461,19.4226
85.9811,39.5513,85.9811,85.9811,19.7757
85.8389,39.4859,85.8389,85.8389,19.743
84.863,39.037,84.863,84.863,19.5185
81.3437,37.4181,81.3437,81.3437,18.7091
75.9824,34.9519,75.9824,75.9824,17.476
72.14,33.1844,72.14,72.14,16.5922
68.6854,31.5953,68.6854,68.6854,15.7976
66.5848,30.629,66.5848,66.5848,15.3145
65.1241,29.9571,65.1241,65.1241,14.9785
65.8318,30.2826,65.8318,65.8318,15.1413
68.9277,31.7068,68.9277,68.9277,15.8534
61.3528,28.2223,61.3528,61.3528,14.1111
63.9963,29.4383,63.9963,63.9963,14.7191
71.8168,33.0357,71.8168,71.8168,16.5179
75.6302,34.7899,75.6302,75.6302,17.3949
77.7275,35.7547,77.7275,77.7275,17.8773
75.0129,34.5059,75.0129,75.0129,17.253
77.1911,35.5079,77.1911,77.1911,17.7539
81.0367,37.2769,81.0367,81.0367,18.6384
78.4029,36.0653,78.4029,78.4029,18.0327
76.0535,34.9846,76.0535,76.0535,17.4923
70.7342,32.5377,70.7342,70.7342,16.2689
71.7877,33.0224,71.7877,71.7877,16.5112
82.8464,38.1094,82.8464,82.8464,19.0547
83.2762,38.3071,83.2762,83.2762,19.1535
82.5653,37.98,82.5653,82.5653,18.99
80.2514,36.9157,80.2514,80.2514,18.4578
79.395,36.5217,79.395,79.395,18.2609
74.9063,34.4569,74.9063,74.9063,17.2284
71.345,32.8187,71.345,71.345,16.4094
67.9518,31.2578,67.9518,67.9518,15.6289
64.9625,29.8828,64.9625,64.9625,14.9414
63.8056,29.3506,63.8056,63.8056,14.6753
65.5474,30.1518,65.5474,65.5474,15.0759
69.6678,32.0472,69.6678,69.6678,16.0236
62.4806,28.7411,62.4806,62.4806,14.3705
63.2562,29.0979,63.2562,63.2562,14.5489
70.857,32.5942,70.857,70.857,16.2971
74.205,34.1343,74.205,74.205,17.0672
75.8499,34.891,75.8499,75.8499,17.4455
74.6801,34.3528,74.6801,74.6801,17.1764
75.7853,34.8612,75.7853,75.7853,17.4306
80.4421,37.0034,80.4421,80.4421,18.5017
80.6748,37.1104,80.6748,80.6748,18.5552
77.3429,35.5778,77.3429,77.3429,17.7889
72.7217,33.452,72.7217,72.7217,16.726
73.2678,33.7032,73.2678,73.2678,16.8516
83.6188,38.4646,83.6188,83.6188,19.2323
84.3782,38.814,84.3782,84.3782,19.407
83.5122,38.4156,83.5122,83.5122,19.2078
81.1951,37.3497,81.1951,81.1951,18.6749
81.0141,37.2665,81.0141,81.0141,18.6332
76.1666,35.0366,76.1666,76.1666,17.5183
72.9544,33.559,72.9544,72.9544,16.7795
69.2154,31.8391,69.2154,69.2154,15.9195
67.2311,30.9263,67.2311,67.2311,15.4632
65.5701,30.1622,65.5701,65.5701,15.0811
65.8706,30.3005,65.8706,65.8706,15.1502
68.0649,31.3099,68.0649,68.0649,15.6549
62.3578,28.6846,62.3578,62.3578,14.3423
64.1934,29.529,64.1934,64.1934,14.7645
68.3299,31.4317,68.3299,68.3299,15.7159
71.3062,32.8009,71.3062,71.3062,16.4004
73.8689,33.9797,73.8689,73.8689,16.9899
72.1917,33.2082,72.1917,72.1917,16.6041
72.6797,33.4327,72.6797,72.6797,16.7163
76.8711,35.3607,76.8711,76.8711,17.6804
76.7839,35.3206,76.7839,76.7839,17.6603
74.9968,34.4985,74.9968,74.9968,17.2493
71.08,32.6968,71.08,71.08,16.3484
70.5953,32.4738,70.5953,70.5953,16.2369
81.6281,37.5489,81.6281,81.6281,18.7745
82.7495,38.0648,82.7495,82.7495,19.0324
82.2777,37.8477,82.2777,82.2777,18.9239
79.2819,36.4697,79.2819,79.2819,18.2348
79.3563,36.5039,79.3563,79.3563,18.2519
74.4539,34.2488,74.4539,74.4539,17.1244
71.5551,32.9153,71.5551,71.5551,16.4577
68.9859,31.7335,68.9859,68.9859,15.8668
66.4749,30.5785,66.4749,66.4749,15.2892
65.1467,29.9675,65.1467,65.1467,14.9837
66.6397,30.6543,66.6397,66.6397,15.3271
69.5062,31.9729,69.5062,69.5062,15.9864
61.7018,28.3828,61.7018,61.7018,14.1914
63.5891,29.251,63.5891,63.5891,14.6255
70.7439,32.5422,70.7439,70.7439,16.2711
74.7964,34.4063,74.7964,74.7964,17.2032
76.4445,35.1645,76.4445,76.4445,17.5822
72.7346,33.4579,72.7346,72.7346,16.729
72.1303,33.1799,72.1303,72.1303,16.59
76.548,35.2121,76.548,76.548,17.606
76.9551,35.3994,76.9551,76.9551,17.6997
73.4811,33.8013,73.4811,73.4811,16.9007
69.0667,31.7707,69.0667,69.0667,15.8853
69.2412,31.851,69.2412,69.2412,15.9255
81.99,37.7154,81.99,81.99,18.8577
82.1419,37.7853,82.1419,82.1419,18.8926
81.1013,37.3066,81.1013,81.1013,18.6533
78.6841,36.1947,78.6841,78.6841,18.0973
77.7146,35.7487,77.7146,77.7146,17.8744
72.8057,33.4906,72.8057,72.8057,16.7453
69.6161,32.0234,69.6161,69.6161,16.0117
66.9338,30.7896,66.9338,66.9338,15.3948
64.3162,29.5854,64.3162,64.3162,14.7927
63.3661,29.1484,63.3661,63.3661,14.5742
64.5456,29.691,64.5456,64.5456,14.8455
67.7547,31.1671,67.7547,67.7547,15.5836
60.8971,28.0127,60.8971,60.8971,14.0063
62.668,28.8273,62.668,62.668,14.4137
68.6886,31.5968,68.6886,68.6886,15.7984
72.3694,33.2899,72.3694,72.3694,16.645
74.3892,34.219,74.3892,74.3892,17.1095
72.3339,33.2736,72.3339,72.3339,16.6368
72.6668,33.4267,72.6668,72.6668,16.7134
76.9487,35.3964,76.9487,76.9487,17.6982
76.018,34.9683,76.018,76.018,17.4841
73.9529,34.0184,73.9529,73.9529,17.0092
69.4707,31.9565,69.4707,69.4707,15.9783
69.1119,31.7915,69.1119,69.1119,15.8957
82.1484,37.7883,82.1484,82.1484,18.8941
82.7269,38.0544,82.7269,82.7269,19.0272
81.6669,37.5668,81.6669,81.6669,18.7834
79.269,36.4637,79.269,79.269,18.2319
79.6374,36.6332,79.6374,79.6374,18.3166
75.2133,34.5981,75.2133,75.2133,17.2991
71.5421,32.9094,71.5421,71.5421,16.4547
68.8502,31.6711,68.8502,68.8502,15.8355
66.1615,30.4343,66.1615,66.1615,15.2171
64.8882,29.8486,64.8882,64.8882,14.9243
65.7963,30.2663,65.7963,65.7963,15.1331
67.3992,31.0036,67.3992,67.3992,15.5018
62.4483,28.7262,62.4483,62.4483,14.3631
64.4551,29.6494,64.4551,64.4551,14.8247
70.1364,32.2627,70.1364,70.1364,16.1314
73.4617,33.7924,73.4617,73.4617,16.8962
75.0776,34.5357,75.0776,75.0776,17.2678
72.9027,33.5352,72.9027,72.9027,16.7676
74.2729,34.1655,74.2729,74.2729,17.0828
78.8586,36.2749,78.8586,78.8586,18.1375
78.6388,36.1739,78.6388,78.6388,18.0869
78.4158,36.0713,78.4158,78.4158,18.0356
74.3828,34.2161,74.3828,74.3828,17.108
73.145,33.6467,73.145,73.145,16.8234
85.9844,39.5528,85.9844,85.9844,19.7764
86.4142,39.7505,86.4142,86.4142,19.8753
85.7388,39.4398,85.7388,85.7388,19.7199
83.8515,38.5717,83.8515,83.8515,19.2858
81.1175,37.3141,81.1175,81.1175,18.657
76.2571,35.0783,76.2571,76.2571,17.5391
73.1127,33.6319,73.1127,73.1127,16.8159
70.02,32.2092,70.02,70.02,16.1046
67.6092,31.1002,67.6092,67.6092,15.5501
66.2843,30.4908,66.2843,66.2843,15.2454
66.4361,30.5606,66.4361,66.4361,15.2803
68.052,31.3039,68.052,68.052,15.652
61.7664,28.4126,61.7664,61.7664,14.2063
62.109,28.5701,62.109,62.109,14.2851
66.7431,30.7018,66.7431,66.7431,15.3509
69.0118,31.7454,69.0118,69.0118,15.8727
70.1881,32.2865,70.1881,70.1881,16.1433
69.4933,31.9669,69.4933,69.4933,15.9835
68.9019,31.6949,68.9019,68.9019,15.8474
70.8279,32.5809,70.8279,70.8279,16.2904
68.9245,31.7053,68.9245,68.9245,15.8526
67.3216,30.9679,67.3216,67.3216,15.484
66.0871,30.4001,66.0871,66.0871,15.2
67.8451,31.2088,67.8451,67.8451,15.6044
81.4277,37.4568,81.4277,81.4277,18.7284
82.2647,37.8418,82.2647,82.2647,18.9209
82.0159,37.7273,82.0159,82.0159,18.8637
79.2238,36.4429,79.2238,79.2238,18.2215
75.5429,34.7497,75.5429,75.5429,17.3749
71.177,32.7414,71.177,71.177,16.3707
67.3378,30.9754,67.3378,67.3378,15.4877
64.7395,29.7802,64.7395,64.7395,14.8901
62.9654,28.9641,62.9654,62.9654,14.482
61.8666,28.4586,61.8666,61.8666,14.2293
62.8426,28.9076,62.8426,62.8426,14.4538
66.7981,30.7271,66.7981,66.7981,15.3636
59.9115,27.5593,59.9115,59.9115,13.7796
60.4027,27.7852,60.4027,60.4027,13.8926
68.5335,31.5254,68.5335,68.5335,15.7627
71.9493,33.0967,71.9493,71.9493,16.5483
73.103,33.6274,73.103,73.103,16.8137
70.285,32.3311,70.285,70.285,16.1656
70.6567,32.5021,70.6567,70.6567,16.251
73.6169,33.8638,73.6169,73.6169,16.9319
71.9493,33.0967,71.9493,71.9493,16.5483
69.4383,31.9416,69.4383,69.4383,15.9708
65.9255,30.3257,65.9255,65.9255,15.1629
67.1956,30.91,67.1956,67.1956,15.455
77.6435,35.716,77.6435,77.6435,17.858
76.9422,35.3934,76.9422,76.9422,17.6967
75.1616,34.5743,75.1616,75.1616,17.2872
71.3806,32.8351,71.3806,71.3806,16.4175
71.6843,32.9748,71.6843,71.6843,16.4874
67.118,30.8743,67.118,67.118,15.4371
64.8882,29.8486,64.8882,64.8882,14.9243
62.765,28.8719,62.765,62.765,14.4359
60.8195,27.977,60.8195,60.8195,13.9885
59.6917,27.4582,59.6917,59.6917,13.7291
61.6048,28.3382,61.6048,61.6048,14.1691
65.9772,30.3495,65.9772,65.9772,15.1748
59.4267,27.3363,59.4267,59.4267,13.6681
59.8048,27.5102,59.8048,59.8048,13.7551
66.5719,30.6231,66.5719,66.5719,15.3115
70.3755,32.3727,70.3755,70.3755,16.1864
72.3824,33.2959,72.3824,72.3824,16.6479
71.0186,32.6686,71.0186,71.0186,16.3343
72.4179,33.3122,72.4179,72.4179,16.6561
77.4173,35.6119,77.4173,77.4173,17.806
76.9422,35.3934,76.9422,76.9422,17.6967
74.6865,34.3558,74.6865,74.6865,17.1779
70.7181,32.5303,70.7181,70.7181,16.2652
70.159,32.2731,70.159,70.159,16.1366
82.8949,38.1317,82.8949,82.8949,19.0658
83.6899,38.4974,83.6899,83.6899,19.2487
82.7139,38.0484,82.7139,82.7139,19.0242
79.7699,36.6942,79.7699,79.7699,18.3471
78.5387,36.1278,78.5387,78.5387,18.0639
73.9853,34.0332,73.9853,73.9853,17.0166
70.6437,32.4961,70.6437,70.6437,16.2481
67.8257,31.1998,67.8257,67.8257,15.5999
65.0175,29.908,65.0175,65.0175,14.954
63.8638,29.3773,63.8638,63.8638,14.6887
64.9399,29.8724,64.9399,64.9399,14.9362
67.7934,31.185,67.7934,67.7934,15.5925
60.8551,27.9933,60.8551,60.8551,13.9967
61.6339,28.3516,61.6339,61.6339,14.1758
69.1152,31.793,69.1152,69.1152,15.8965
73.4941,33.8073,73.4941,73.4941,16.9036
74.8513,34.4316,74.8513,74.8513,17.2158
72.6538,33.4208,72.6538,72.6538,16.7104
74.9741,34.4881,74.9741,74.9741,17.2441
79.2141,36.4385,79.2141,79.2141,18.2192
79.3207,36.4875,79.3207,79.3207,18.2438
76.8614,35.3563,76.8614,76.8614,17.6781
72.1691,33.1978,72.1691,72.1691,16.5989
70.7181,32.5303,70.7181,70.7181,16.2652
84.1262,38.698,84.1262,84.1262,19.349
84.9535,39.0786,84.9535,84.9535,19.5393
84.459,38.8512,84.459,84.459,19.4256
80.7362,37.1386,80.7362,80.7362,18.5693
80.5326,37.045,80.5326,80.5326,18.5225
75.9792,34.9504,75.9792,75.9792,17.4752
72.9317,33.5486,72.9317,72.9317,16.7743
69.7777,32.0977,69.7777,69.7777,16.0489
67.1374,30.8832,67.1374,67.1374,15.4416
65.0401,29.9184,65.0401,65.0401,14.9592
66.5396,30.6082,66.5396,66.5396,15.3041
69.6678,32.0472,69.6678,69.6678,16.0236
61.6016,28.3367,61.6016,61.6016,14.1684
63.4404,29.1826,63.4404,63.4404,14.5913
71.3482,32.8202,71.3482,71.3482,16.4101
75.0032,34.5015,75.0032,75.0032,17.2507
76.3993,35.1437,76.3993,76.3993,17.5718
74.1759,34.1209,74.1759,74.1759,17.0605
74.8126,34.4138,74.8126,74.8126,17.2069
79.4338,36.5396,79.4338,79.4338,18.2698
78.6388,36.1739,78.6388,78.6388,18.0869
75.5849,34.7691,75.5849,75.5849,17.3845
70.6761,32.511,70.6761,70.6761,16.2555
70.0394,32.2181,70.0394,70.0394,16.1091
82.4134,37.9102,82.4134,82.4134,18.9551
82.7624,38.0707,82.7624,82.7624,19.0354
82.2066,37.815,82.2066,82.2066,18.9075
78.3512,36.0416,78.3512,78.3512,18.0208
76.6255,35.2477,76.6255,76.6255,17.6239
73.3713,33.7508,73.3713,73.3713,16.8754
70.1396,32.2642,70.1396,70.1396,16.1321
67.173,30.8996,67.173,67.173,15.4498
65.1661,29.9764,65.1661,65.1661,14.9882
64.035,29.4561,64.035,64.035,14.7281
65.137,29.963,65.137,65.137,14.9815
68.4818,31.5016,68.4818,68.4818,15.7508
61.0231,28.0706,61.0231,61.0231,14.0353
61.6565,28.362,61.6565,61.6565,14.181
69.4286,31.9372,69.4286,69.4286,15.9686
72.5763,33.3851,72.5763,72.5763,16.6925
74.4829,34.2622,74.4829,74.4829,17.1311
71.5034,32.8915,71.5034,71.5034,16.4458
71.8588,33.0551,71.8588,71.8588,16.5275
75.8176,34.8761,75.8176,75.8176,17.438
74.567,34.3008,74.567,74.567,17.1504
71.6132,32.9421,71.6132,71.6132,16.471
67.8516,31.2117,67.8516,67.8516,15.6059
68.5367,31.5269,68.5367,68.5367,15.7634
79.2949,36.4756,79.2949,79.2949,18.2378
78.9717,36.327,78.9717,78.9717,18.1635
77.7534,35.7665,77.7534,77.7534,17.8833
74.9903,34.4955,74.9903,74.9903,17.2478
74.5799,34.3067,74.5799,74.5799,17.1534
71.1705,32.7384,71.1705,71.1705,16.3692
68.5529,31.5343,68.5529,68.5529,15.7672
66.3618,30.5264,66.3618,66.3618,15.2632
63.9381,29.4115,63.9381,63.9381,14.7058
63.337,29.135,63.337,63.337,14.5675
64.0253,29.4517,64.0253,64.0253,14.7258
66.0354,30.3763,66.0354,66.0354,15.1881
61.4465,28.2654,61.4465,61.4465,14.1327
63.2271,29.0845,63.2271,63.2271,14.5422
69.0732,31.7737,69.0732,69.0732,15.8868
71.7296,32.9956,71.7296,71.7296,16.4978
73.2678,33.7032,73.2678,73.2678,16.8516
70.5823,32.4679,70.5823,70.5823,16.2339
70.8926,32.6106,70.8926,70.8926,16.3053
73.9497,34.0169,73.9497,73.9497,17.0084
74.7156,34.3692,74.7156,74.7156,17.1846
73.7817,33.9396,73.7817,73.7817,16.9698
70.4628,32.4129,70.4628,70.4628,16.2064
70.7892,32.563,70.7892,70.7892,16.2815
82.394,37.9012,82.394,82.394,18.9506
83.0468,38.2015,83.0468,83.0468,19.1008
82.478,37.9399,82.478,82.478,18.9699
79.3046,36.4801,79.3046,79.3046,18.24
77.3236,35.5688,77.3236,77.3236,17.7844
72.2176,33.2201,72.2176,72.2176,16.61
69.1281,31.7989,69.1281,69.1281,15.8995
66.3747,30.5324,66.3747,66.3747,15.2662
63.7313,29.3164,63.7313,63.7313,14.6582
62.7682,28.8734,62.7682,62.7682,14.4367
62.7262,28.8541,62.7262,62.7262,14.427
64.5392,29.688,64.5392,64.5392,14.844
58.9258,27.1059,58.9258,58.9258,13.5529
58.7804,27.039,58.7804,58.7804,13.5195
62.2802,28.6489,62.2802,62.2802,14.3245
65.5022,30.131,65.5022,65.5022,15.0655
66.3166,30.5056,66.3166,66.3166,15.2528
65.2372,30.0091,65.2372,65.2372,15.0046
64.8139,29.8144,64.8139,64.8139,14.9072
64.6006,29.7163,64.6006,64.6006,14.8581
63.5794,29.2465,63.5794,63.5794,14.6233
63.2724,29.1053,63.2724,63.2724,14.5526
62.849,28.9105,62.849,62.849,14.4553
65.0885,29.9407,65.0885,65.0885,14.9704
76.535,35.2061,76.535,76.535,17.6031
76.2345,35.0679,76.2345,76.2345,17.5339
74.5863,34.3097,74.5863,74.5863,17.1549
71.0639,32.6894,71.0639,71.0639,16.3447
68.5755,31.5447,68.5755,68.5755,15.7724
64.9528,29.8783,64.9528,64.9528,14.9391
62.3287,28.6712,62.3287,62.3287,14.3356
60.2669,27.7228,60.2669,60.2669,13.8614
58.231,26.7863,58.231,58.231,13.3931
57.6364,26.5127,57.6364,57.6364,13.2564
59.6917,27.4582,59.6917,59.6917,13.7291
64.5198,29.6791,64.5198,64.5198,14.8395
57.7301,26.5558,57.7301,57.7301,13.2779
58.9452,27.1148,58.9452,58.9452,13.5574
66.2519,30.4759,66.2519,66.2519,15.2379
68.346,31.4392,68.346,68.346,15.7196
69.671,32.0487,69.671,69.671,16.0243
67.6286,31.1092,67.6286,67.6286,15.5546
67.9389,31.2519,67.9389,67.9389,15.6259
71.3515,32.8217,71.3515,71.3515,16.4108
71.9332,33.0893,71.9332,71.9332,16.5446
69.0635,31.7692,69.0635,69.0635,15.8846
64.8139,29.8144,64.8139,64.8139,14.9072
65.6282,30.189,65.6282,65.6282,15.0945
77.7728,35.7755,77.7728,77.7728,17.8877
76.8065,35.331,76.8065,76.8065,17.6655
74.874,34.442,74.874,74.874,17.221
72.0107,33.1249,72.0107,72.0107,16.5625
71.0768,32.6953,71.0768,71.0768,16.3477
67.8548,31.2132,67.8548,67.8548,15.6066
65.1209,29.9556,65.1209,65.1209,14.9778
62.6487,28.8184,62.6487,62.6487,14.4092
60.8583,27.9948,60.8583,60.8583,13.9974
59.4138,27.3303,59.4138,59.4138,13.6652
61.0102,28.0647,61.0102,61.0102,14.0323
65.4279,30.0968,65.4279,65.4279,15.0484
58.8127,27.0538,58.8127,58.8127,13.5269
59.808,27.5117,59.808,59.808,13.7558
67.2828,30.9501,67.2828,67.2828,15.4751
70.3367,32.3549,70.3367,70.3367,16.1774
72.3242,33.2691,72.3242,72.3242,16.6346
67.9227,31.2444,67.9227,67.9227,15.6222
67.3701,30.9902,67.3701,67.3701,15.4951
70.5242,32.4411,70.5242,70.5242,16.2206
69.4416,31.9431,69.4416,69.4416,15.9716
66.727,30.6944,66.727,66.727,15.3472
63.77,29.3342,63.77,63.77,14.6671
65.0142,29.9065,65.0142,65.0142,14.9533
75.1002,34.5461,75.1002,75.1002,17.273
74.735,34.3781,74.735,74.735,17.1891
73.3163,33.7255,73.3163,73.3163,16.8628
70.117,32.2538,70.117,70.117,16.1269
69.5967,32.0145,69.5967,69.5967,16.0072
65.8965,30.3124,65.8965,65.8965,15.1562
63.1431,29.0458,63.1431,63.1431,14.5229
61.1847,28.145,61.1847,61.1847,14.0725
59.3879,27.3184,59.3879,59.3879,13.6592
59.0421,27.1594,59.0421,59.0421,13.5797
60.4931,27.8268,60.4931,60.4931,13.9134
64.9367,29.8709,64.9367,64.9367,14.9354
58.6899,26.9974,58.6899,58.6899,13.4987
58.8579,27.0747,58.8579,58.8579,13.5373
65.7737,30.2559,65.7737,65.7737,15.1279
69.0635,31.7692,69.0635,69.0635,15.8846
70.1719,32.2791,70.1719,70.1719,16.1395
66.8821,30.7658,66.8821,66.8821,15.3829
67.913,31.24,67.913,67.913,15.62
71.5034,32.8915,71.5034,71.5034,16.4458
69.7971,32.1066,69.7971,69.7971,16.0533
68.9504,31.7172,68.9504,68.9504,15.8586
64.4196,29.633,64.4196,64.4196,14.8165
65.9514,30.3376,65.9514,65.9514,15.1688
76.0147,34.9668,76.0147,76.0147,17.4834
75.0323,34.5149,75.0323,75.0323,17.2574
73.6072,33.8593,73.6072,73.6072,16.9296
70.1558,32.2717,70.1558,70.1558,16.1358
70.3238,32.349,70.3238,70.3238,16.1745
66.294,30.4952,66.294,66.294,15.2476
64.3453,29.5988,64.3453,64.3453,14.7994
62.2124,28.6177,62.2124,62.2124,14.3088
60.0892,27.641,60.0892,60.0892,13.8205
59.4881,27.3645,59.4881,59.4881,13.6823
61.0037,28.0617,61.0037,61.0037,14.0309
65.9029,30.3153,65.9029,65.9029,15.1577
59.1973,27.2307,59.1973,59.1973,13.6154
58.6834,26.9944,58.6834,58.6834,13.4972
65.4537,30.1087,65.4537,65.4537,15.0544
68.5496,31.5328,68.5496,68.5496,15.7664
69.8488,32.1304,69.8488,69.8488,16.0652
67.6415,31.1151,67.6415,67.6415,15.5576
68.1812,31.3634,68.1812,68.1812,15.6817
72.0237,33.1309,72.0237,72.0237,16.5654
70.7342,32.5377,70.7342,70.7342,16.2689
68.4559,31.4897,68.4559,68.4559,15.7449
64.3517,29.6018,64.3517,64.3517,14.8009
64.5424,29.6895,64.5424,64.5424,14.8448
76.0858,34.9995,76.0858,76.0858,17.4997
77.1878,35.5064,77.1878,77.1878,17.7532
75.433,34.6992,75.433,75.433,17.3496
72.4405,33.3226,72.4405,72.4405,16.6613
72.0043,33.122,72.0043,72.0043,16.561
66.9338,30.7896,66.9338,66.9338,15.3948
63.8864,29.3877,63.8864,63.8864,14.6939
61.1233,28.1167,61.1233,61.1233,14.0584
59.5786,27.4062,59.5786,59.5786,13.7031
