year,month,day,hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,11,1,17,89,89,66.8,44.5,66.8,44.5,80.4,49,27.1,31.8,38.2,14.1,8.8,13.5,12.9,24.7
2016,11,1,18,94.6,94.6,71,47.3,71,47.3,85.4,52,28.8,33.8,40.6,15,9.4,14.4,13.8,26.3
2016,11,1,19,95,95,71.3,47.5,71.3,47.5,85.8,52,28.9,33.9,40.8,15.1,9.4,14.4,13.8,26.4
2016,11,1,20,97,97,72.8,48.5,72.8,48.5,87.6,53,29.5,34.6,41.7,15.4,9.6,14.7,14.1,26.9
2016,11,1,21,90.6,90.6,67.9,45.3,67.9,45.3,81.8,50,27.5,32.3,38.9,14.4,9,13.8,13.2,25.1
2016,11,1,22,83.3,83.3,62.5,41.7,62.5,41.7,75.2,46,25.3,29.7,35.8,13.2,8.3,12.7,12.1,23.1
2016,11,1,23,79,79,59.3,39.5,59.3,39.5,71.3,43,24,28.2,33.9,12.5,7.8,12,11.5,21.9
2016,11,2,0,74.8,74.8,56.1,37.4,56.1,37.4,67.5,41,22.7,26.7,32.1,11.9,7.4,11.4,10.9,20.8
2016,11,2,1,72.8,72.8,54.6,36.4,54.6,36.4,65.7,40,22.1,26,31.2,11.5,7.2,11.1,10.6,20.2
2016,11,2,2,70,70,52.5,35,52.5,35,63.2,38,21.3,25,30,11.1,6.9,10.6,10.2,19.4
2016,11,2,3,68.3,68.3,51.2,34.2,51.2,34.2,61.7,37,20.8,24.4,29.3,10.8,6.8,10.4,9.9,19
2016,11,2,4,68.1,68.1,51.1,34,51.1,34,61.5,37,20.7,24.3,29.2,10.8,6.7,10.3,9.9,18.9
2016,11,2,5,69.9,69.9,52.4,34.9,52.4,34.9,63.1,38,21.2,24.9,30,11.1,6.9,10.6,10.2,19.4
2016,11,2,6,83.7,83.7,62.8,41.9,62.8,41.9,75.6,46,25.4,29.9,35.9,13.3,8.3,12.7,12.2,23.2
2016,11,2,7,99.8,99.8,74.9,49.9,74.9,49.9,90.1,55,30.3,35.6,42.9,15.8,9.9,15.2,14.5,27.7
2016,11,2,8,108.1,108.1,81.1,54,81.1,54,97.6,59,32.8,38.6,46.4,17.1,10.7,16.4,15.7,30
2016,11,2,9,108.2,108.2,81.2,54.1,81.2,54.1,97.7,59,32.9,38.6,46.5,17.2,10.7,16.4,15.7,30
2016,11,2,10,103.1,103.1,77.4,51.6,77.4,51.6,93.1,57,31.3,36.8,44.3,16.3,10.2,15.7,15,28.6
2016,11,2,11,98.9,98.9,74.2,49.5,74.2,49.5,89.3,54,30.1,35.3,42.5,15.7,9.8,15,14.4,27.4
2016,11,2,12,107.7,107.7,80.8,53.9,80.8,53.9,97.2,59,32.7,38.4,46.2,17.1,10.7,16.4,15.7,29.9
2016,11,2,13,111.6,111.6,83.7,55.8,83.7,55.8,100.8,61,33.9,39.8,47.9,17.7,11.1,17,16.2,31
2016,11,2,14,107.1,107.1,80.3,53.5,80.3,53.5,96.7,59,32.5,38.2,46,17,10.6,16.3,15.6,29.7
2016,11,2,15,101.7,101.7,76.3,50.9,76.3,50.9,91.9,56,30.9,36.3,43.7,16.1,10.1,15.5,14.8,28.2
2016,11,2,16,92.5,92.5,69.3,46.2,69.3,46.2,83.5,51,28.1,33,39.7,14.7,9.2,14,13.4,25.7
2016,11,2,17,89,89,66.8,44.5,66.8,44.5,80.4,49,27.1,31.8,38.2,14.1,8.8,13.5,12.9,24.7
2016,11,2,18,94.6,94.6,71,47.3,71,47.3,85.4,52,28.8,33.8,40.6,15,9.4,14.4,13.8,26.3
2016,11,2,19,95,95,71.3,47.5,71.3,47.5,85.8,52,28.9,33.9,40.8,15.1,9.4,14.4,13.8,26.4
2016,11,2,20,97,97,72.8,48.5,72.8,48.5,87.6,53,29.5,34.6,41.7,15.4,9.6,14.7,14.1,26.9
2016,11,2,21,90.6,90.6,67.9,45.3,67.9,45.3,81.8,50,27.5,32.3,38.9,14.4,9,13.8,13.2,25.1
2016,11,2,22,83.3,83.3,62.5,41.7,62.5,41.7,75.2,46,25.3,29.7,35.8,13.2,8.3,12.7,12.1,23.1
2016,11,2,23,79,79,59.3,39.5,59.3,39.5,71.3,43,24,28.2,33.9,12.5,7.8,12,11.5,21.9
2016,11,3,0,74.8,74.8,56.1,37.4,56.1,37.4,67.5,41,22.7,26.7,32.1,11.9,7.4,11.4,10.9,20.8
2016,11,3,1,72.8,72.8,54.6,36.4,54.6,36.4,65.7,40,22.1,26,31.2,11.5,7.2,11.1,10.6,20.2
2016,11,3,2,70,70,52.5,35,52.5,35,63.2,38,21.3,25,30,11.1,6.9,10.6,10.2,19.4
2016,11,3,3,68.3,68.3,51.2,34.2,51.2,34.2,61.7,37,20.8,24.4,29.3,10.8,6.8,10.4,9.9,19
2016,11,3,4,68.1,68.1,51.1,34,51.1,34,61.5,37,20.7,24.3,29.2,10.8,6.7,10.3,9.9,18.9
2016,11,3,5,69.9,69.9,52.4,34.9,52.4,34.9,63.1,38,21.2,24.9,30,11.1,6.9,10.6,10.2,19.4
2016,11,3,6,83.7,83.7,62.8,41.9,62.8,41.9,75.6,46,25.4,29.9,35.9,13.3,8.3,12.7,12.2,23.2
2016,11,3,7,99.8,99.8,74.9,49.9,74.9,49.9,90.1,55,30.3,35.6,42.9,15.8,9.9,15.2,14.5,27.7
2016,11,3,8,108.1,108.1,81.1,54,81.1,54,97.6,59,32.8,38.6,46.4,17.1,10.7,16.4,15.7,30
2016,11,3,9,108.2,108.2,81.2,54.1,81.2,54.1,97.7,59,32.9,38.6,46.5,17.2,10.7,16.4,15.7,30
2016,11,3,10,103.1,103.1,77.4,51.6,77.4,51.6,93.1,57,31.3,36.8,44.3,16.3,10.2,15.7,15,28.6
2016,11,3,11,98.9,98.9,74.2,49.5,74.2,49.5,89.3,54,30.1,35.3,42.5,15.7,9.8,15,14.4,27.4
2016,11,3,12,107.7,107.7,80.8,53.9,80.8,53.9,97.2,59,32.7,38.4,46.2,17.1,10.7,16.4,15.7,29.9
2016,11,3,13,111.6,111.6,83.7,55.8,83.7,55.8,100.8,61,33.9,39.8,47.9,17.7,11.1,17,16.2,31
2016,11,3,14,107.1,107.1,80.3,53.5,80.3,53.5,96.7,59,32.5,38.2,46,17,10.6,16.3,15.6,29.7
2016,11,3,15,101.7,101.7,76.3,50.9,76.3,50.9,91.9,56,30.9,36.3,43.7,16.1,10.1,15.5,14.8,28.2
2016,11,3,16,92.5,92.5,69.3,46.2,69.3,46.2,83.5,51,28.1,33,39.7,14.7,9.2,14,13.4,25.7
2016,11,3,17,89,89,66.8,44.5,66.8,44.5,80.4,49,27.1,31.8,38.2,14.1,8.8,13.5,12.9,24.7
2016,11,3,18,94.6,94.6,71,47.3,71,47.3,85.4,52,28.8,33.8,40.6,15,9.4,14.4,13.8,26.3
2016,11,3,19,95,95,71.3,47.5,71.3,47.5,85.8,52,28.9,33.9,40.8,15.1,9.4,14.4,13.8,26.4
2016,11,3,20,97,97,72.8,48.5,72.8,48.5,87.6,53,29.5,34.6,41.7,15.4,9.6,14.7,14.1,26.9
2016,11,3,21,90.6,90.6,67.9,45.3,67.9,45.3,81.8,50,27.5,32.3,38.9,14.4,9,13.8,13.2,25.1
2016,11,3,22,83.3,83.3,62.5,41.7,62.5,41.7,75.2,46,25.3,29.7,35.8,13.2,8.3,12.7,12.1,23.1
2016,11,3,23,79,79,59.3,39.5,59.3,39.5,71.3,43,24,28.2,33.9,12.5,7.8,12,11.5,21.9
2016,11,4,0,74.4,74.4,55.8,37.2,55.8,37.2,67.2,41,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,11,4,1,72.4,72.4,54.3,36.2,54.3,36.2,65.4,40,22,25.8,31.1,11.5,7.2,11,10.5,20.1
2016,11,4,2,69.6,69.6,52.2,34.8,52.2,34.8,62.8,38,21.1,24.8,29.9,11,6.9,10.6,10.1,19.3
2016,11,4,3,68.1,68.1,51.1,34,51.1,34,61.5,37,20.7,24.3,29.2,10.8,6.7,10.3,9.9,18.9
2016,11,4,4,67.7,67.7,50.8,33.8,50.8,33.8,61.1,37,20.6,24.1,29.1,10.7,6.7,10.3,9.8,18.8
2016,11,4,5,69.5,69.5,52.1,34.7,52.1,34.7,62.7,38,21.1,24.8,29.8,11,6.9,10.6,10.1,19.3
2016,11,4,6,83.3,83.3,62.5,41.7,62.5,41.7,75.2,46,25.3,29.7,35.8,13.2,8.3,12.7,12.1,23.1
2016,11,4,7,99.3,99.3,74.5,49.7,74.5,49.7,89.7,54,30.2,35.4,42.6,15.7,9.8,15.1,14.4,27.6
2016,11,4,8,107.5,107.5,80.6,53.7,80.6,53.7,97,59,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,11,4,9,107.6,107.6,80.7,53.8,80.7,53.8,97.1,59,32.7,38.4,46.2,17.1,10.7,16.3,15.6,29.8
2016,11,4,10,102.6,102.6,77,51.3,77,51.3,92.7,56,31.2,36.6,44.1,16.3,10.2,15.6,14.9,28.5
2016,11,4,11,98.4,98.4,73.8,49.2,73.8,49.2,88.9,54,29.9,35.1,42.3,15.6,9.8,15,14.3,27.3
2016,11,4,12,107.2,107.2,80.4,53.6,80.4,53.6,96.8,59,32.6,38.2,46,17,10.6,16.3,15.6,29.7
2016,11,4,13,111.1,111.1,83.4,55.6,83.4,55.6,100.3,61,33.8,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,11,4,14,106.6,106.6,79.9,53.3,79.9,53.3,96.2,58,32.4,38,45.8,16.9,10.6,16.2,15.5,29.6
2016,11,4,15,101.2,101.2,75.9,50.6,75.9,50.6,91.4,55,30.8,36.1,43.5,16,10,15.4,14.7,28.1
2016,11,4,16,92,92,69,46,69,46,83,50,27.9,32.8,39.5,14.6,9.1,14,13.4,25.5
2016,11,4,17,88.5,88.5,66.4,44.3,66.4,44.3,79.9,49,26.9,31.6,38,14,8.8,13.4,12.9,24.6
2016,11,4,18,94.1,94.1,70.6,47.1,70.6,47.1,85,52,28.6,33.6,40.4,14.9,9.3,14.3,13.7,26.1
2016,11,4,19,94.5,94.5,70.9,47.2,70.9,47.2,85.3,52,28.7,33.7,40.6,15,9.4,14.4,13.7,26.2
2016,11,4,20,96.5,96.5,72.4,48.3,72.4,48.3,87.2,53,29.3,34.4,41.4,15.3,9.6,14.7,14,26.8
2016,11,4,21,90.2,90.2,67.6,45.1,67.6,45.1,81.4,49,27.4,32.2,38.7,14.3,8.9,13.7,13.1,25
2016,11,4,22,82.9,82.9,62.2,41.5,62.2,41.5,74.9,45,25.2,29.6,35.6,13.1,8.2,12.6,12.1,23
2016,11,4,23,78.6,78.6,59,39.3,59,39.3,71,43,23.9,28,33.8,12.5,7.8,11.9,11.4,21.8
2016,11,5,0,66.9,66.9,50.2,33.5,50.2,33.5,60.4,37,20.3,23.9,28.7,10.6,6.6,10.2,9.7,18.6
2016,11,5,1,65.2,65.2,48.9,32.6,48.9,32.6,58.8,36,19.8,23.2,28,10.3,6.5,9.9,9.5,18.1
2016,11,5,2,62.6,62.6,47,31.3,47,31.3,56.5,34,19,22.3,26.9,9.9,6.2,9.5,9.1,17.4
2016,11,5,3,61.2,61.2,45.9,30.6,45.9,30.6,55.3,34,18.6,21.8,26.3,9.7,6.1,9.3,8.9,17
2016,11,5,4,61,61,45.7,30.5,45.7,30.5,55,33,18.5,21.7,26.2,9.7,6,9.3,8.9,16.9
2016,11,5,5,62.5,62.5,46.9,31.2,46.9,31.2,56.4,34,19,22.3,26.8,9.9,6.2,9.5,9.1,17.3
2016,11,5,6,74.9,74.9,56.2,37.5,56.2,37.5,67.7,41,22.8,26.7,32.2,11.9,7.4,11.4,10.9,20.8
2016,11,5,7,89.4,89.4,67.1,44.7,67.1,44.7,80.7,49,27.2,31.9,38.4,14.2,8.9,13.6,13,24.8
2016,11,5,8,96.8,96.8,72.6,48.4,72.6,48.4,87.4,53,29.4,34.5,41.6,15.3,9.6,14.7,14.1,26.8
2016,11,5,9,96.9,96.9,72.7,48.5,72.7,48.5,87.5,53,29.4,34.6,41.6,15.4,9.6,14.7,14.1,26.9
2016,11,5,10,92.3,92.3,69.3,46.2,69.3,46.2,83.4,51,28.1,32.9,39.6,14.6,9.1,14,13.4,25.6
2016,11,5,11,88.7,88.7,66.5,44.3,66.5,44.3,80,49,26.9,31.6,38.1,14.1,8.8,13.5,12.9,24.6
2016,11,5,12,96.4,96.4,72.3,48.2,72.3,48.2,87,53,29.3,34.4,41.4,15.3,9.6,14.6,14,26.7
2016,11,5,13,100.1,100.1,75.1,50,75.1,50,90.4,55,30.4,35.7,43,15.9,9.9,15.2,14.5,27.8
2016,11,5,14,95.9,95.9,71.9,47.9,71.9,47.9,86.6,53,29.1,34.2,41.2,15.2,9.5,14.6,13.9,26.6
2016,11,5,15,91.1,91.1,68.3,45.5,68.3,45.5,82.2,50,27.7,32.5,39.1,14.4,9,13.8,13.2,25.3
2016,11,5,16,82.8,82.8,62.1,41.4,62.1,41.4,74.8,45,25.2,29.5,35.6,13.1,8.2,12.6,12,23
2016,11,5,17,79.8,79.8,59.8,39.9,59.8,39.9,72,44,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,11,5,18,84.7,84.7,63.5,42.4,63.5,42.4,76.5,46,25.7,30.2,36.4,13.4,8.4,12.9,12.3,23.5
2016,11,5,19,85.1,85.1,63.8,42.5,63.8,42.5,76.8,47,25.9,30.4,36.5,13.5,8.4,12.9,12.4,23.6
2016,11,5,20,86.9,86.9,65.2,43.4,65.2,43.4,78.4,48,26.4,31,37.3,13.8,8.6,13.2,12.6,24.1
2016,11,5,21,81.2,81.2,60.9,40.6,60.9,40.6,73.3,44,24.7,28.9,34.8,12.9,8,12.3,11.8,22.5
2016,11,5,22,74.6,74.6,55.9,37.3,55.9,37.3,67.3,41,22.7,26.6,32,11.8,7.4,11.3,10.8,20.7
2016,11,5,23,70.7,70.7,53.1,35.4,53.1,35.4,63.9,39,21.5,25.2,30.4,11.2,7,10.7,10.3,19.6
2016,11,6,0,66.9,66.9,50.2,33.5,50.2,33.5,60.4,37,20.3,23.9,28.7,10.6,6.6,10.2,9.7,18.6
2016,11,6,1,65.2,65.2,48.9,32.6,48.9,32.6,58.8,36,19.8,23.2,28,10.3,6.5,9.9,9.5,18.1
2016,11,6,2,62.6,62.6,47,31.3,47,31.3,56.5,34,19,22.3,26.9,9.9,6.2,9.5,9.1,17.4
2016,11,6,3,61.2,61.2,45.9,30.6,45.9,30.6,55.3,34,18.6,21.8,26.3,9.7,6.1,9.3,8.9,17
2016,11,6,4,61,61,45.7,30.5,45.7,30.5,55,33,18.5,21.7,26.2,9.7,6,9.3,8.9,16.9
2016,11,6,5,62.5,62.5,46.9,31.2,46.9,31.2,56.4,34,19,22.3,26.8,9.9,6.2,9.5,9.1,17.3
2016,11,6,6,74.9,74.9,56.2,37.5,56.2,37.5,67.7,41,22.8,26.7,32.2,11.9,7.4,11.4,10.9,20.8
2016,11,6,7,89.4,89.4,67.1,44.7,67.1,44.7,80.7,49,27.2,31.9,38.4,14.2,8.9,13.6,13,24.8
2016,11,6,8,96.8,96.8,72.6,48.4,72.6,48.4,87.4,53,29.4,34.5,41.6,15.3,9.6,14.7,14.1,26.8
2016,11,6,9,96.9,96.9,72.7,48.5,72.7,48.5,87.5,53,29.4,34.6,41.6,15.4,9.6,14.7,14.1,26.9
2016,11,6,10,92.3,92.3,69.3,46.2,69.3,46.2,83.4,51,28.1,32.9,39.6,14.6,9.1,14,13.4,25.6
2016,11,6,11,88.7,88.7,66.5,44.3,66.5,44.3,80,49,26.9,31.6,38.1,14.1,8.8,13.5,12.9,24.6
2016,11,6,12,96.4,96.4,72.3,48.2,72.3,48.2,87,53,29.3,34.4,41.4,15.3,9.6,14.6,14,26.7
2016,11,6,13,100.1,100.1,75.1,50,75.1,50,90.4,55,30.4,35.7,43,15.9,9.9,15.2,14.5,27.8
2016,11,6,14,95.9,95.9,71.9,47.9,71.9,47.9,86.6,53,29.1,34.2,41.2,15.2,9.5,14.6,13.9,26.6
2016,11,6,15,91.1,91.1,68.3,45.5,68.3,45.5,82.2,50,27.7,32.5,39.1,14.4,9,13.8,13.2,25.3
2016,11,6,16,82.8,82.8,62.1,41.4,62.1,41.4,74.8,45,25.2,29.5,35.6,13.1,8.2,12.6,12,23
2016,11,6,17,79.8,79.8,59.8,39.9,59.8,39.9,72,44,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,11,6,18,84.7,84.7,63.5,42.4,63.5,42.4,76.5,46,25.7,30.2,36.4,13.4,8.4,12.9,12.3,23.5
2016,11,6,19,85.1,85.1,63.8,42.5,63.8,42.5,76.8,47,25.9,30.4,36.5,13.5,8.4,12.9,12.4,23.6
2016,11,6,20,86.9,86.9,65.2,43.4,65.2,43.4,78.4,48,26.4,31,37.3,13.8,8.6,13.2,12.6,24.1
2016,11,6,21,81.2,81.2,60.9,40.6,60.9,40.6,73.3,44,24.7,28.9,34.8,12.9,8,12.3,11.8,22.5
2016,11,6,22,74.6,74.6,55.9,37.3,55.9,37.3,67.3,41,22.7,26.6,32,11.8,7.4,11.3,10.8,20.7
2016,11,6,23,70.7,70.7,53.1,35.4,53.1,35.4,63.9,39,21.5,25.2,30.4,11.2,7,10.7,10.3,19.6
2016,11,7,0,74.4,74.4,55.8,37.2,55.8,37.2,67.2,41,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,11,7,1,72.4,72.4,54.3,36.2,54.3,36.2,65.4,40,22,25.8,31.1,11.5,7.2,11,10.5,20.1
2016,11,7,2,69.6,69.6,52.2,34.8,52.2,34.8,62.8,38,21.1,24.8,29.9,11,6.9,10.6,10.1,19.3
2016,11,7,3,68.1,68.1,51.1,34,51.1,34,61.5,37,20.7,24.3,29.2,10.8,6.7,10.3,9.9,18.9
2016,11,7,4,67.7,67.7,50.8,33.8,50.8,33.8,61.1,37,20.6,24.1,29.1,10.7,6.7,10.3,9.8,18.8
2016,11,7,5,69.5,69.5,52.1,34.7,52.1,34.7,62.7,38,21.1,24.8,29.8,11,6.9,10.6,10.1,19.3
2016,11,7,6,83.3,83.3,62.5,41.7,62.5,41.7,75.2,46,25.3,29.7,35.8,13.2,8.3,12.7,12.1,23.1
2016,11,7,7,99.3,99.3,74.5,49.7,74.5,49.7,89.7,54,30.2,35.4,42.6,15.7,9.8,15.1,14.4,27.6
2016,11,7,8,107.5,107.5,80.6,53.7,80.6,53.7,97,59,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,11,7,9,107.6,107.6,80.7,53.8,80.7,53.8,97.1,59,32.7,38.4,46.2,17.1,10.7,16.3,15.6,29.8
2016,11,7,10,102.6,102.6,77,51.3,77,51.3,92.7,56,31.2,36.6,44.1,16.3,10.2,15.6,14.9,28.5
2016,11,7,11,98.4,98.4,73.8,49.2,73.8,49.2,88.9,54,29.9,35.1,42.3,15.6,9.8,15,14.3,27.3
2016,11,7,12,107.2,107.2,80.4,53.6,80.4,53.6,96.8,59,32.6,38.2,46,17,10.6,16.3,15.6,29.7
2016,11,7,13,111.1,111.1,83.4,55.6,83.4,55.6,100.3,61,33.8,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,11,7,14,106.6,106.6,79.9,53.3,79.9,53.3,96.2,58,32.4,38,45.8,16.9,10.6,16.2,15.5,29.6
2016,11,7,15,101.2,101.2,75.9,50.6,75.9,50.6,91.4,55,30.8,36.1,43.5,16,10,15.4,14.7,28.1
2016,11,7,16,92,92,69,46,69,46,83,50,27.9,32.8,39.5,14.6,9.1,14,13.4,25.5
2016,11,7,17,88.5,88.5,66.4,44.3,66.4,44.3,79.9,49,26.9,31.6,38,14,8.8,13.4,12.9,24.6
2016,11,7,18,94.1,94.1,70.6,47.1,70.6,47.1,85,52,28.6,33.6,40.4,14.9,9.3,14.3,13.7,26.1
2016,11,7,19,94.5,94.5,70.9,47.2,70.9,47.2,85.3,52,28.7,33.7,40.6,15,9.4,14.4,13.7,26.2
2016,11,7,20,96.5,96.5,72.4,48.3,72.4,48.3,87.2,53,29.3,34.4,41.4,15.3,9.6,14.7,14,26.8
2016,11,7,21,90.2,90.2,67.6,45.1,67.6,45.1,81.4,49,27.4,32.2,38.7,14.3,8.9,13.7,13.1,25
2016,11,7,22,82.9,82.9,62.2,41.5,62.2,41.5,74.9,45,25.2,29.6,35.6,13.1,8.2,12.6,12.1,23
2016,11,7,23,78.6,78.6,59,39.3,59,39.3,71,43,23.9,28,33.8,12.5,7.8,11.9,11.4,21.8
2016,11,8,0,74.4,74.4,55.8,37.2,55.8,37.2,67.2,41,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,11,8,1,72.4,72.4,54.3,36.2,54.3,36.2,65.4,40,22,25.8,31.1,11.5,7.2,11,10.5,20.1
2016,11,8,2,69.6,69.6,52.2,34.8,52.2,34.8,62.8,38,21.1,24.8,29.9,11,6.9,10.6,10.1,19.3
2016,11,8,3,68.1,68.1,51.1,34,51.1,34,61.5,37,20.7,24.3,29.2,10.8,6.7,10.3,9.9,18.9
2016,11,8,4,67.7,67.7,50.8,33.8,50.8,33.8,61.1,37,20.6,24.1,29.1,10.7,6.7,10.3,9.8,18.8
2016,11,8,5,69.5,69.5,52.1,34.7,52.1,34.7,62.7,38,21.1,24.8,29.8,11,6.9,10.6,10.1,19.3
2016,11,8,6,83.3,83.3,62.5,41.7,62.5,41.7,75.2,46,25.3,29.7,35.8,13.2,8.3,12.7,12.1,23.1
2016,11,8,7,99.3,99.3,74.5,49.7,74.5,49.7,89.7,54,30.2,35.4,42.6,15.7,9.8,15.1,14.4,27.6
2016,11,8,8,107.5,107.5,80.6,53.7,80.6,53.7,97,59,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,11,8,9,107.6,107.6,80.7,53.8,80.7,53.8,97.1,59,32.7,38.4,46.2,17.1,10.7,16.3,15.6,29.8
2016,11,8,10,102.6,102.6,77,51.3,77,51.3,92.7,56,31.2,36.6,44.1,16.3,10.2,15.6,14.9,28.5
2016,11,8,11,98.4,98.4,73.8,49.2,73.8,49.2,88.9,54,29.9,35.1,42.3,15.6,9.8,15,14.3,27.3
2016,11,8,12,107.2,107.2,80.4,53.6,80.4,53.6,96.8,59,32.6,38.2,46,17,10.6,16.3,15.6,29.7
2016,11,8,13,111.1,111.1,83.4,55.6,83.4,55.6,100.3,61,33.8,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,11,8,14,106.6,106.6,79.9,53.3,79.9,53.3,96.2,58,32.4,38,45.8,16.9,10.6,16.2,15.5,29.6
2016,11,8,15,101.2,101.2,75.9,50.6,75.9,50.6,91.4,55,30.8,36.1,43.5,16,10,15.4,14.7,28.1
2016,11,8,16,92,92,69,46,69,46,83,50,27.9,32.8,39.5,14.6,9.1,14,13.4,25.5
2016,11,8,17,88.5,88.5,66.4,44.3,66.4,44.3,79.9,49,26.9,31.6,38,14,8.8,13.4,12.9,24.6
2016,11,8,18,94.1,94.1,70.6,47.1,70.6,47.1,85,52,28.6,33.6,40.4,14.9,9.3,14.3,13.7,26.1
2016,11,8,19,94.5,94.5,70.9,47.2,70.9,47.2,85.3,52,28.7,33.7,40.6,15,9.4,14.4,13.7,26.2
2016,11,8,20,96.5,96.5,72.4,48.3,72.4,48.3,87.2,53,29.3,34.4,41.4,15.3,9.6,14.7,14,26.8
2016,11,8,21,90.2,90.2,67.6,45.1,67.6,45.1,81.4,49,27.4,32.2,38.7,14.3,8.9,13.7,13.1,25
2016,11,8,22,82.9,82.9,62.2,41.5,62.2,41.5,74.9,45,25.2,29.6,35.6,13.1,8.2,12.6,12.1,23
2016,11,8,23,78.6,78.6,59,39.3,59,39.3,71,43,23.9,28,33.8,12.5,7.8,11.9,11.4,21.8
2016,11,9,0,74.4,74.4,55.8,37.2,55.8,37.2,67.2,41,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,11,9,1,72.4,72.4,54.3,36.2,54.3,36.2,65.4,40,22,25.8,31.1,11.5,7.2,11,10.5,20.1
2016,11,9,2,69.6,69.6,52.2,34.8,52.2,34.8,62.8,38,21.1,24.8,29.9,11,6.9,10.6,10.1,19.3
2016,11,9,3,68.1,68.1,51.1,34,51.1,34,61.5,37,20.7,24.3,29.2,10.8,6.7,10.3,9.9,18.9
2016,11,9,4,67.7,67.7,50.8,33.8,50.8,33.8,61.1,37,20.6,24.1,29.1,10.7,6.7,10.3,9.8,18.8
2016,11,9,5,69.5,69.5,52.1,34.7,52.1,34.7,62.7,38,21.1,24.8,29.8,11,6.9,10.6,10.1,19.3
2016,11,9,6,83.3,83.3,62.5,41.7,62.5,41.7,75.2,46,25.3,29.7,35.8,13.2,8.3,12.7,12.1,23.1
2016,11,9,7,99.3,99.3,74.5,49.7,74.5,49.7,89.7,54,30.2,35.4,42.6,15.7,9.8,15.1,14.4,27.6
2016,11,9,8,107.5,107.5,80.6,53.7,80.6,53.7,97,59,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,11,9,9,107.6,107.6,80.7,53.8,80.7,53.8,97.1,59,32.7,38.4,46.2,17.1,10.7,16.3,15.6,29.8
2016,11,9,10,102.6,102.6,77,51.3,77,51.3,92.7,56,31.2,36.6,44.1,16.3,10.2,15.6,14.9,28.5
2016,11,9,11,98.4,98.4,73.8,49.2,73.8,49.2,88.9,54,29.9,35.1,42.3,15.6,9.8,15,14.3,27.3
2016,11,9,12,107.2,107.2,80.4,53.6,80.4,53.6,96.8,59,32.6,38.2,46,17,10.6,16.3,15.6,29.7
2016,11,9,13,111.1,111.1,83.4,55.6,83.4,55.6,100.3,61,33.8,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,11,9,14,106.6,106.6,79.9,53.3,79.9,53.3,96.2,58,32.4,38,45.8,16.9,10.6,16.2,15.5,29.6
2016,11,9,15,101.2,101.2,75.9,50.6,75.9,50.6,91.4,55,30.8,36.1,43.5,16,10,15.4,14.7,28.1
2016,11,9,16,92,92,69,46,69,46,83,50,27.9,32.8,39.5,14.6,9.1,14,13.4,25.5
2016,11,9,17,88.5,88.5,66.4,44.3,66.4,44.3,79.9,49,26.9,31.6,38,14,8.8,13.4,12.9,24.6
2016,11,9,18,94.1,94.1,70.6,47.1,70.6,47.1,85,52,28.6,33.6,40.4,14.9,9.3,14.3,13.7,26.1
2016,11,9,19,94.5,94.5,70.9,47.2,70.9,47.2,85.3,52,28.7,33.7,40.6,15,9.4,14.4,13.7,26.2
2016,11,9,20,96.5,96.5,72.4,48.3,72.4,48.3,87.2,53,29.3,34.4,41.4,15.3,9.6,14.7,14,26.8
2016,11,9,21,90.2,90.2,67.6,45.1,67.6,45.1,81.4,49,27.4,32.2,38.7,14.3,8.9,13.7,13.1,25
2016,11,9,22,82.9,82.9,62.2,41.5,62.2,41.5,74.9,45,25.2,29.6,35.6,13.1,8.2,12.6,12.1,23
2016,11,9,23,78.6,78.6,59,39.3,59,39.3,71,43,23.9,28,33.8,12.5,7.8,11.9,11.4,21.8
2016,11,10,0,74.4,74.4,55.8,37.2,55.8,37.2,67.2,41,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,11,10,1,72.4,72.4,54.3,36.2,54.3,36.2,65.4,40,22,25.8,31.1,11.5,7.2,11,10.5,20.1
2016,11,10,2,69.6,69.6,52.2,34.8,52.2,34.8,62.8,38,21.1,24.8,29.9,11,6.9,10.6,10.1,19.3
2016,11,10,3,68.1,68.1,51.1,34,51.1,34,61.5,37,20.7,24.3,29.2,10.8,6.7,10.3,9.9,18.9
2016,11,10,4,67.7,67.7,50.8,33.8,50.8,33.8,61.1,37,20.6,24.1,29.1,10.7,6.7,10.3,9.8,18.8
